element,wavelength,intensity,acc,state,source,note,reference,unit
Kr,729.4,20,,2,,,MSP69,A
Kr,761.18,70,,2,,,MSP69,A
Kr,763.98,30,,2,,,MSP69,A
Kr,766.2,20,,2,,,MSP69,A
Kr,771.03,70,,2,,,MSP69,A
Kr,773.69,20,,2,,,MSP69,A
Kr,782.1,70,,2,,,MSP69,A
Kr,783.72,30,,2,,,MSP69,A
Kr,818.15,20,,2,,,MSP69,A
Kr,830.38,20,,2,,,MSP69,A
Kr,844.06,30,,2,,P,MSP69,A
Kr,864.82,20,,2,,,MSP69,A
Kr,868.87,20,,2,,,MSP69,A
Kr,884.14,70,,2,,,MSP69,A
Kr,886.3,300,,2,,P,MSP69,A
Kr,891.01,130,,2,,,MSP69,A
Kr,911.39,70,,2,,,MSP69,A
Kr,917.43,700,,2,,P,MSP69,A
Kr,964.97,700,,2,,P,MSP69,A
Kr,2465.5565867304877,30,,2,,h,RCWM80,A
Kr,2493.273349847778,20,,2,,,DHM33,A
Kr,2713.248357110997,25,,2,,h,DHM33,A
Kr,2833.8793144839296,30,,2,,,DHM33,A
Kr,3608.9658653000643,30,,2,,h,DHM33,A
Kr,3632.981404484954,70,,2,,,HP70a,A
Kr,3655.026412311834,80,,2,,,HP70a,A
Kr,3670.1125264684047,50,,2,,,DHM33,A
Kr,3687.289213471312,25,,2,,,HP70a,A
Kr,3719.1359109826135,100,,2,,h,DHM33,A
Kr,3719.7110681493346,70,,2,,,HP70a,A
Kr,3722.4668212257766,50,,2,,,HP70a,A
Kr,3742.7603690956203,70,,2,,,HP70a,A
Kr,3745.923234103079,50,,2,,,DHM33,A
Kr,3755.370818449953,25,,2,,,HP70a,A
Kr,3779.178334443193,150,,2,,,HP70a,A
Kr,3784.2287173513855,150,,2,,,HP70a,A
Kr,3876.5990486595165,50,,2,,h,DHM33,A
Kr,3907.3444956038343,50,,2,,,HP70a,A
Kr,3921.252319032112,70,,2,,,HP70a,A
Kr,3996.0319017245242,30,,2,,,HP70a,A
Kr,3998.9857155835316,30,,2,,h,HP70a,A
Kr,4058.2460563597688,100,,2,,,HP70a,A
Kr,4066.3392898970833,100,,2,,,HP70a,A
Kr,4089.5546992082527,150,,2,,,HP70a,A
Kr,4099.949570172433,80,,2,,,HP70a,A
Kr,4110.471476936214,30,,2,,,HP70a,A
Kr,4146.355395474051,80,,2,,,HP70a,A
Kr,4251.84259827412,50,,2,,,HP70a,A
