element,wavelength,intensity,acc,state,source,note,reference,unit
Ba,3072.5257411584503,30,,1,,P,KL99,A
Ba,3502.164860086749,80,,1,,P,KL99,A
Ba,4133.656884597587,9,,1,,,KL99,A
Ba,4284.36861571128,30,,1,,,KL99,A
Ba,5537.10324853922,1000,,1,,P,KL99,A
Ba,5779.309565850926,80,,1,,,KL99,A
Ba,5998.839587284795,80,,1,,,KL99,A
Ba,6112.567751267683,250,,1,,,KL99,A
Ba,6500.654659645159,250,,1,,P,KL99,A
Ba,6529.21475647611,110,,1,,P,KL99,A
Ba,6597.247048029928,100,,1,,P,KL99,A
Ba,6677.214731554099,50,,1,,,KL99,A
Ba,6695.792002288561,50,,1,,P,KL99,A
Ba,6867.684790999939,9,,1,,,KL99,A
Ba,7061.996982694983,200,,1,,P,KL99,A
Ba,7122.4021479674075,30,,1,,,KL99,A
Ba,7197.322443014073,9,,1,,,KL99,A
Ba,7282.412635241721,150,,1,,P,KL99,A
Ba,7394.553528519821,15,,1,,,KL99,A
Ba,7490.250753941339,25,,1,,,KL99,A
Ba,7674.313140348814,80,,1,,P,KL99,A
Ba,7782.737011651394,50,,1,,,KL99,A
Ba,7908.041700328744,25,,1,,,KL99,A
Ba,7913.625290884222,12,,1,,,KL99,A
Ba,8212.620494496581,9,,1,,,KL99,A
Ba,8562.479263804466,60,,1,,P,KL99,A
Ba,8917.595601752686,8,,1,,,KL99,A
Ba,9372.83159936978,50,,1,,,KL99,A
Ba,9611.674839107705,15,,1,,,KL99,A
Ba,10035.040851728372,40,,1,,,KL99,A
Ba,15004.177324876024,60,,1,,P,KL99,A
Ba,23260.255553001687,50,,1,,P,KL99,A
Ba,25522.225376192302,60,,1,,P,KL99,A
