element,wavelength,intensity,acc,state,source,note,reference,unit
Cs,3877.309243692823,30,,1,,c,S81,A
Cs,3889.772667042683,10,,1,,c,S81,A
Cs,4556.627311002904,15,,1,,Pc,K62b,A
Cs,4594.52787614943,8,,1,,Pc,K62b,A
Cs,5467.542651883969,1,,1,,c,K62b,A
Cs,5504.493060181359,1,,1,,,K62b,A
Cs,5636.860371220547,2,,1,,,K62b,A
Cs,5665.678499396916,3,,1,,c,K62b,A
Cs,5840.537854980065,1,,1,,c,K62b,A
Cs,5846.849637656945,5,,1,,,K62b,A
Cs,6012.246377779136,10,,1,,c,K62b,A
Cs,6035.853052833027,1,,1,,,K62b,A
Cs,6214.913714295716,15,,1,,,K62b,A
Cs,6219.414988495939,3,,1,,,K62b,A
Cs,6356.403781267889,5,,1,,c,K62b,A
Cs,6588.429547361954,8,,1,,,K62b,A
Cs,6630.591505502515,2,,1,,,EW70,A
Cs,6725.238357650363,50,,1,,c,S81,A
Cs,6826.637137250692,3,,1,,,EW70,A
Cs,6872.450144043482,5,,1,,,EW70,A
Cs,6975.329360981199,80,,1,,,K62b,A
Cs,6985.522256309244,15,,1,,,K62b,A
Cs,7230.631912507411,13,,1,,,EW70,A
Cs,7282.016522606127,2,,1,,,EW70,A
Cs,7282.076539672119,20,,1,,,EW70,A
Cs,7611.110148910668,40,,1,,c,K62b,A
Cs,7946.185566524346,50,,1,,,K62b,A
Cs,8018.056043311322,60,,1,,,EW70,A
Cs,8081.284060665926,8,,1,,,EW70,A
Cs,8081.384089172008,70,,1,,,EW70,A
Cs,8523.600173133857,1000,,1,,Pc,EJN64,A
Cs,8763.948748234341,250,,1,,Pc,EJN64,A
Cs,8946.060727481956,1000,,1,,Pc,EJN64,A
Cs,9174.976088138535,300,,1,,P,EJN64,A
Cs,9211.196432075609,90,,1,,,EJN64,A
Cs,10027.259627015701,300,,1,,,EW70,A
Cs,10126.33795579125,80,,1,,,EW70,A
Cs,10126.528010135287,400,,1,,,EW70,A
Cs,13428.183419163703,50,,1,,,S81,A
Cs,13592.210438786615,600,,1,,Pc,S81,A
Cs,13606.48453073655,140,,1,,,S81,A
Cs,13762.779337464552,90,,1,,,S81,A
Cs,14699.147838027728,900,,1,,Pc,S81,A
Cs,16540.396062526866,13,,1,,,S81,A
Cs,17017.22290049979,25,,1,,,S81,A
Cs,20144.270615136924,12,,1,,,S81,A
Cs,22818.428638452984,14,,1,,,S81,A
Cs,23044.6136093168,20,,1,,,S81,A
Cs,23351.191674992016,60,,1,,,S81,A
Cs,24258.192227971038,70,,1,,,S81,A
Cs,24381.977789207995,14,,1,,,S81,A
Cs,25770.926830284625,15,,1,,d,SAV81,A
Cs,25772.147180904907,8,,1,,,SAV81,A
Cs,29318.496191385602,11,,1,,c,S81,A
Cs,30111.934203021974,50,,1,,P,S81,A
Cs,30961.968487122074,10,,1,,c,S81,A
Cs,34910.17322241732,20,,1,,P,S81,A
Cs,36141.39710925659,3,,1,,,S81,A
