element,wavelength,intensity,acc,state,source,note,reference,unit
Pm,3727.1280951929584,150,,1,,,RD67,A
Pm,4370.935643410604,150,,1,,r,RD67,A
Pm,4389.790882111049,150,,1,,r,RD67,A
Pm,4413.777549114464,100,,1,,r,RD67,A
Pm,4482.926784679332,150,,1,,r,RD67,A
Pm,4529.039624664748,150,,1,,r,RD67,A
Pm,4576.6228841791035,150,,1,,r,RD67,A
Pm,4598.909097859301,100,,1,,,RD67,A
Pm,4601.609851009189,100,,1,,r,RD67,A
Pm,4607.021360192369,200,,1,,r,RD67,A
Pm,4611.212529128053,100,,1,,r,RD67,A
Pm,4618.384529604014,150,,1,,r,RD67,A
Pm,4621.115291348756,100,,1,,r,RD67,A
Pm,4622.93579919607,100,,1,,,RD67,A
Pm,4625.046387981593,200,,1,,r,RD67,A
Pm,4625.776591689006,100,,1,,,RD67,A
Pm,4626.656837257086,200,,1,,r,RD67,A
Pm,4634.819114497728,150,,1,,r,RD67,A
Pm,4644.731880491161,150,,1,,r,RD67,A
Pm,4645.131992144272,100,,1,,r,RD67,A
Pm,4648.402904933312,100,,1,,r,RD67,A
Pm,4654.784685976148,150,,1,,r,RD67,A
Pm,4662.166746388239,100,,1,,r,RD67,A
Pm,4664.837491876862,150,,1,,r,RD67,A
Pm,4666.567974924367,300,,1,,r,RD67,A
Pm,4672.6096614979915,150,,1,,r,RD67,A
Pm,4679.301529746648,100,,1,,r,RD67,A
Pm,4679.471577223189,150,,1,,r,RD67,A
Pm,4684.302926164234,200,,1,,r,RD67,A
Pm,4698.186803145772,100,,1,,r,RD67,A
Pm,4729.755621374717,300,,1,,r,RD67,A
Pm,4730.075710806424,150,,1,,r,RD67,A
Pm,4735.6672731307335,400,,1,,Pr,RD67,A
Pm,4746.530308689653,150,,1,,r,RD67,A
Pm,4759.133831176755,150,,1,,r,RD67,A
Pm,4760.404186254727,700,,1,,Pr,RD67,A
Pm,4763.975184420153,1000,,1,,Pr,RD67,A
Pm,4774.868229542379,400,,1,,Pr,RD67,A
Pm,4782.700419286574,200,,1,,r,RD67,A
Pm,4800.395367329445,600,,1,,Pr,RD67,A
Pm,4802.776033124208,500,,1,,Pr,RD67,A
Pm,4810.958321603144,200,,1,,r,RD67,A
Pm,4813.268967905144,350,,1,,Pr,RD67,A
Pm,4839.086190462178,350,,1,,Pr,RD67,A
Pm,4862.172651097189,700,,1,,Pr,RD67,A
Pm,4867.154045364436,300,,1,,r,RD67,A
Pm,4873.85592132361,150,,1,,r,RD67,A
Pm,4888.460009778787,100,,1,,r,RD67,A
Pm,4893.961550142468,350,,1,,Pr,RD67,A
Pm,4934.442887607399,350,,1,,Pr,RD67,A
Pm,4960.920306029604,500,,1,,Pr,RD67,A
Pm,4998.570858899722,1000,,1,,Pr,RD67,A
Pm,5059.798029599602,1000,,1,,Pr,RD67,A
Pm,5096.328279762818,400,,1,,r,RD67,A
Pm,5102.269947339796,300,,1,,r,RD67,A
Pm,5128.847407805695,1000,,1,,Pr,RD67,A
Pm,5147.8127327672555,700,,1,,Pr,RD67,A
Pm,5958.161088196102,150,,1,,,RCWM80,A
Pm,6045.155683518112,100,,1,,,RCWM80,A
Pm,6070.8329455331905,50,,1,,,RCWM80,A
Pm,6101.991759312053,300,,1,,P,RCWM80,A
Pm,6153.556348687107,200,,1,,h,RCWM80,A
Pm,6231.458397842928,50,,1,,,RCWM80,A
Pm,6287.894377141061,100,,1,,,RCWM80,A
Pm,6310.130674441528,50,,1,,,RCWM80,A
Pm,6325.685079868715,100,,1,,,RCWM80,A
Pm,6392.173915245513,50,,1,,,RCWM80,A
Pm,6433.805712150906,500,,1,,h,RCWM80,A
Pm,6519.149902951543,50,,1,,,RCWM80,A
Pm,6522.3508104383955,300,,1,,Pd,RCWM80,A
Pm,6544.10697887056,50,,1,,,RCWM80,A
Pm,6600.072849456106,400,,1,,P,RCWM80,A
Pm,6600.582994139437,80,,1,,,RCWM80,A
Pm,6608.295181451186,70,,1,,,RCWM80,A
Pm,6627.16053231261,80,,1,,w,RCWM80,A
Pm,6651.7475066920415,70,,1,,,RCWM80,A
Pm,6663.620874978851,50,,1,,,RCWM80,A
Pm,6669.452529390623,80,,1,,c,RCWM80,A
Pm,6679.4153558922235,70,,1,,h,RCWM80,A
Pm,6687.497648966631,50,,1,,,RCWM80,A
Pm,6687.627685860806,50,,1,,,RCWM80,A
Pm,6702.281843682106,60,,1,,,RCWM80,A
Pm,6716.625913773661,70,,1,,,RCWM80,A
Pm,6719.2166489142155,50,,1,,,RCWM80,A
Pm,6722.667628167991,50,,1,,,RCWM80,A
Pm,6729.459555494582,70,,1,,,RCWM80,A
Pm,6745.674156889717,60,,1,,,RCWM80,A
Pm,6751.875916913534,90,,1,,,RCWM80,A
Pm,6752.446078724455,90,,1,,,RCWM80,A
Pm,6835.2895935922115,80,,1,,,RCWM80,A
