element,wavelength,intensity,acc,state,source,note,reference,unit
Cl,1179.293,150,,1,,,RK69,A
Cl,1335.726,300,,1,,P,RK69,A
Cl,1347.24,1000,,1,,P,RK69,A
Cl,1351.657,500,,1,,P,RK69,A
Cl,1363.447,500,,1,,P,RK69,A
Cl,1373.116,120,,1,,,RK69,A
Cl,1379.528,500,,1,,P,RK69,A
Cl,1389.693,500,,1,,P,RK69,A
Cl,1389.957,500,,1,,P,RK69,A
Cl,1396.527,500,,1,,P,RK69,A
Cl,7258.729901254713,40,,1,,,RK69,A
Cl,7416.2687056923505,25,,1,,,RK69,A
Cl,7549.264546974472,60,,1,,P,RK69,A
Cl,7674.6472354611005,12,,1,,,RK69,A
Cl,7719.822096922389,40,,1,,,RK69,A
Cl,7747.21889766484,50,,1,,P,RK69,A
Cl,7771.418788619378,11,,1,,,RK69,A
Cl,7823.633658374348,11,,1,,,RK69,A
Cl,7833.019331441085,8,,1,,,RK69,A
Cl,7880.501855585513,15,,1,,,RK69,A
Cl,7901.602866173983,12,,1,,,RK69,A
Cl,7917.3813608600985,9,,1,,,RK69,A
Cl,7926.945085283199,15,,1,,,RK69,A
Cl,7936.196720862829,10,,1,,,RK69,A
Cl,7937.315039450329,8,,1,,,RK69,A
Cl,8000.174948433899,14,,1,,,RK69,A
Cl,8017.937009394154,11,,1,,,RK69,A
Cl,8086.8536478947735,8,,1,,,RK69,A
Cl,8087.907948353124,11,,1,,,RK69,A
Cl,8089.018264775905,15,,1,,,RK69,A
Cl,8196.796983853203,12,,1,,,RK69,A
Cl,8201.506326279827,11,,1,,,RK69,A
Cl,8202.588634800424,11,,1,,,RK69,A
Cl,8214.420007475028,90,,1,,P,RK69,A
Cl,8222.829404728207,15,,1,,,RK69,A
Cl,8224.12677457128,100,,1,,P,RK69,A
Cl,8335.723591537373,90,,1,,P,RK69,A
Cl,8378.368751942948,500,,1,,P,RK69,A
Cl,8430.69767517535,80,,1,,P,RK69,A
Cl,8469.795826278516,11,,1,,,RK69,A
Cl,8552.916535857463,11,,1,,,RK69,A
Cl,8577.72561321535,100,,1,,P,RK69,A
Cl,8588.458675172371,400,,1,,P,RK69,A
Cl,8688.777297360464,20,,1,,,RK69,A
Cl,8915.503004409895,11,,1,,,RK69,A
Cl,8950.655039022864,15,,1,,,RK69,A
Cl,9041.600003207306,10,,1,,,RK69,A
Cl,9048.05284559902,12,,1,,,RK69,A
Cl,9075.793766304325,10,,1,,,RK69,A
Cl,9123.787470505848,40,,1,,,RK69,A
Cl,9194.3926331136,15,,1,,,RK69,A
Cl,9291.545380469744,20,,1,,,RK69,A
Cl,9454.834025639782,20,,1,,,RK69,A
Cl,9594.998073666613,20,,1,,,RK69,A
Cl,15734.634866622158,8,,1,,,RK69,A
Cl,15874.27492963543,14,,1,,,RK69,A
