element,wavelength,intensity,acc,state,source,note,reference,unit
Al,1762.899,30,,1,,,KM91b,A
Al,1765.636,50,,1,,,KM91b,A
Al,1766.385,50,,1,,,KM91b,A
Al,1769.14,50,,1,,,KM91b,A
Al,2269.836323053628,40,,1,,P,KM91b,A
Al,2367.815120896018,50,,1,,P,KM91b,A
Al,2373.888559843776,90,,1,,P,KM91b,A
Al,2568.795987439534,25,,1,,,KM91b,A
Al,2575.9077570780587,50,,1,,P,KM91b,A
Al,3051.0090587633244,40,,1,,,KM91b,A
Al,3058.0819256015293,50,,1,,,KM91b,A
Al,3083.0975365467634,500,,1,,P,KM91b,A
Al,3093.6573309901773,800,,1,,P,KM91b,A
Al,3093.786365150186,200,,1,,P,KM91b,A
Al,3945.183901564772,500,,1,,P,KM91b,A
Al,3962.702722947282,1000,,1,,P,KM91b,A
Al,6697.965619013487,40,,1,,,KM91b,A
Al,7838.408866425385,30,,1,,,KM91b,A
Al,8775.40801850109,40,,1,,,KM91b,A
Al,8776.438312531516,50,,1,,,KM91b,A
Al,11256.440284105289,50,,1,,,KM91b,A
Al,11258.177781471413,60,,1,,,KM91b,A
Al,13127.165139644463,60,,1,,,KM91b,A
Al,13154.502974828649,50,,1,,,KM91b,A
Al,16755.25672046748,30,,1,,,KM91b,A
