element,wavelength,intensity,acc,state,source,note,reference,unit
Sc,2553.158104689476,100,,2,,,JL80,A
Sc,2561.042060738232,80,,2,,,JL80,A
Sc,3354.741047746652,400,,2,,P,JL80,A
Sc,3360.6866478198845,70,,2,,,JL80,A
Sc,3362.276075648491,60,,2,,,JL80,A
Sc,3362.9452557831946,60,,2,,,JL80,A
Sc,3369.957143666618,140,,2,,,JL80,A
Sc,3373.172009465155,250,,2,,P,JL80,A
Sc,3536.7792467225813,100,,2,,,JL80,A
Sc,3559.606444421912,250,,2,,,JL80,A
Sc,3568.7769358899964,200,,2,,,JL80,A
Sc,3573.606248304125,500,,2,,P,JL80,A
Sc,3577.417284171035,400,,2,,P,JL80,A
Sc,3582.006531770798,300,,2,,P,JL80,A
Sc,3590.7138995177447,140,,2,,,JL80,A
Sc,3591.555128311616,140,,2,,,JL80,A
Sc,3614.9184855792128,1000,,2,,P,JL80,A
Sc,3631.834091948117,700,,2,,P,JL80,A
Sc,3643.877373300243,500,,2,,P,JL80,A
Sc,3646.4040619168973,250,,2,,,JL80,A
Sc,3652.8958314604047,200,,2,,,JL80,A
Sc,4248.081555955912,500,,2,,P,JL80,A
Sc,4315.362213744975,150,,2,,,JL80,A
Sc,4322.0270633424625,120,,2,,,JL80,A
Sc,4326.281244066954,90,,2,,,JL80,A
Sc,4375.758983344524,70,,2,,,JL80,A
Sc,5528.40479739614,25,,2,,,JL80,A
