element,wavelength,intensity,acc,state,source,note,reference,unit
Rn,3754.775655621867,70,,1,,,R33,A
Rn,4309.038459027567,250,,1,,,R33,A
Rn,4350.890075996841,300,,1,,P,R33,A
Rn,4460.57056322762,150,,1,,,R33,A
Rn,4509.814270230099,150,,1,,,R33,A
Rn,4579.073567355356,150,,1,,,R33,A
Rn,4610.742398002665,150,,1,,,R33,A
Rn,4723.153776934788,100,,1,,,R33,A
Rn,6629.161099768489,50,,1,,,R33,A
Rn,6753.776456284766,70,,1,,,R33,A
Rn,7057.472697182206,700,,1,,P,R33,A
Rn,7270.223169204033,300,,1,,P,R33,A
Rn,7293.119679870782,70,,1,,,R33,A
Rn,7452.164917750357,1000,,1,,P,R33,A
Rn,7748.889373321004,70,,1,,,R33,A
Rn,7812.087370047113,300,,1,,P,R33,A
Rn,8051.335526244519,70,,1,,,R33,A
Rn,8101.859924506884,300,,1,,P,R33,A
Rn,8273.35880999445,300,,1,,P,R33,A
Rn,8523.420121774274,70,,1,,,R33,A
Rn,8602.56269890245,300,,1,,P,R33,A
Rn,8678.344320447406,50,,1,,,R33,A
Rn,9329.720284544652,150,,1,,,R33,A
