element,wavelength,intensity,acc,state,source,note,reference,unit
Yb,2117.376876026247,140,,2,,P,M67,A
Yb,2127.448987119299,150,,2,,P,M67,A
Yb,2162.3164170605814,20,,2,,,M67,A
Yb,2186.431657183103,50,,2,,P,M67,A
Yb,2225.1902338293157,40,,2,,P,M67,A
Yb,2321.562256475981,8,,2,,,M67,A
Yb,2391.5087497611703,9,,2,,,M67,A
Yb,2512.8591548413374,8,,2,,,M67,A
Yb,2539.4747170094083,15,,2,,,M67,A
Yb,2617.8342365578674,6,,2,,,M67,A
Yb,2645.13710180297,6,,2,,,M67,A
Yb,2654.5834842144163,60,,2,,P,M67,A
Yb,2665.8743364777893,11,,2,,,M67,A
Yb,2673.4942642258407,20,,2,,,M67,A
Yb,2719.198872819752,9,,2,,,M67,A
Yb,2733.59554509079,6,,2,,,M67,A
Yb,2749.5216158139738,13,,2,,,M67,A
Yb,2751.3350798825286,70,,2,,P,M67,A
Yb,2777.1446963819803,9,,2,,,M67,A
Yb,2785.5228488211337,6,,2,,,M67,A
Yb,2799.0813368270497,6,,2,,,M67,A
Yb,2822.0282529223914,8,,2,,,M67,A
Yb,2825.8512400876643,6,,2,,,M67,A
Yb,2831.867794544563,11,,2,,,M67,A
Yb,2848.0579827183155,13,,2,,h,M67,A
Yb,2849.3283116526586,6,,2,,,M67,A
Yb,2852.010006191215,20,,2,,,M67,A
Yb,2860.278148853402,6,,2,,,M67,A
Yb,2860.6912559589937,25,,2,,,M67,A
Yb,2862.0986208798454,8,,2,,,M67,A
Yb,2862.2266540807827,6,,2,,,M67,A
Yb,2867.948138211752,11,,2,,,M67,A
Yb,2888.9335894162045,11,,2,,,M67,A
Yb,2892.2784593779415,200,,2,,P,M67,A
Yb,2915.110405542707,9,,2,,,M67,A
Yb,2916.17568330419,8,,2,,,M67,A
Yb,2920.247745323986,15,,2,,,M67,A
Yb,2946.8156846222428,8,,2,,,M67,A
Yb,2965.6686193060036,7,,2,,,M67,A
Yb,2971.4791418958675,110,,2,,P,M67,A
Yb,2984.908663989937,11,,2,,,M67,A
Yb,2995.726504152473,9,,2,,,M67,A
Yb,3006.6903853606027,15,,2,,,M67,A
Yb,3010.317339082643,6,,2,,,M67,A
Yb,3018.487488521879,9,,2,,,M67,A
Yb,3027.5988873125193,9,,2,,,M67,A
Yb,3032.041057470651,50,,2,,,M67,A
Yb,3065.9800114737,6,,2,,,M67,A
Yb,3090.0483757021593,6,,2,,,M67,A
Yb,3108.853356164646,9,,2,,,M67,A
Yb,3118.759982667355,11,,2,,,M67,A
Yb,3141.896123879401,13,,2,,,M67,A
Yb,3170.023603234919,7,,2,,,M67,A
Yb,3181.8897627958254,7,,2,,,M67,A
Yb,3193.8589522808293,20,,2,,,M67,A
Yb,3202.1361593888364,13,,2,,,M67,A
Yb,3262.500289862066,7,,2,,,M67,A
Yb,3290.3697567435747,1000,,2,,P,M67,A
Yb,3306.7371474753686,8,,2,,,M67,A
Yb,3338.1835944487348,13,,2,,,M67,A
Yb,3343.9441433665866,15,,2,,d,M67,A
Yb,3344.085181295321,4,,2,,,M67,A
Yb,3353.5077158957674,6,,2,,,M67,A
Yb,3363.4573936483384,6,,2,,,M67,A
Yb,3376.5059074701726,13,,2,,,M67,A
Yb,3439.8880080364174,6,,2,,,M67,A
Yb,3455.1241265016383,30,,2,,,M67,A
Yb,3459.3312642421597,11,,2,,d,M67,A
Yb,3477.353140387383,30,,2,,,M67,A
Yb,3479.8858259694425,30,,2,,,M67,A
Yb,3496.9554486242787,6,,2,,hw,M67,A
Yb,3521.355062320959,13,,2,,,M67,A
Yb,3550.8920777382964,6,,2,,,M67,A
Yb,3561.3999316091936,11,,2,,,M67,A
Yb,3561.777034050757,9,,2,,,M67,A
Yb,3586.5457659982117,20,,2,,,M67,A
Yb,3607.563483631495,7,,2,,,M67,A
Yb,3620.89211194764,11,,2,,,M67,A
Yb,3638.8510036196017,13,,2,,,M67,A
Yb,3670.7927120158156,13,,2,,,M67,A
Yb,3676.189184277142,8,,2,,,M67,A
Yb,3695.2994001886286,1000,,2,,P,M67,A
Yb,4120.690300651591,7,,2,,h,M67,A
Yb,4182.052270262922,20,,2,,,M67,A
Yb,4219.818725919713,8,,2,,d,M67,A
Yb,4727.474984185351,11,,2,,,M67,A
Yb,4788.021907213148,9,,2,,,M67,A
Yb,5336.715826692485,9,,2,,,M67,A
Yb,5354.520835949457,8,,2,,,M67,A
Yb,8925.14475671593,4,,2,,h,M67,A
