element,wavelength,intensity,acc,state,source,note,reference,unit
Cs,639.36,20,,2,,,RE75,A
Cs,718.14,150,,2,,,RE75,A
Cs,808.76,150,,2,,P,RE75,A
Cs,813.84,150,,2,,P,RE75,A
Cs,901.27,400,,2,,P,RE75,A
Cs,926.66,400,,2,,P,RE75,A
Cs,1840.5,1,,2,,,S81,A
Cs,1859.16,1,,2,,,S81,A
Cs,1883.93,1,,2,,,S81,A
Cs,1935.19,1,,2,,,S81,A
Cs,2268.3899929841277,15,,2,,,S81,A
Cs,2274.581407378811,8,,2,,,S81,A
Cs,2333.214977369536,14,,2,,,S81,A
Cs,2393.629255494634,10,,2,,,S81,A
Cs,2931.9848087700593,15,,2,,,S81,A
Cs,3786.5743597168466,11,,2,,w,S81,A
Cs,3806.2597525377305,25,,2,,,S81,A
Cs,3898.154970113876,30,,2,,,S81,A
Cs,3960.6921695043347,40,,2,,,S81,A
Cs,3966.3837362929794,25,,2,,,S81,A
Cs,3975.4362287741747,20,,2,,,S81,A
Cs,4041.0543133206356,80,,2,,,S81,A
Cs,4069.9922981828768,20,,2,,,S81,A
Cs,4214.3922230718845,20,,2,,,S81,A
Cs,4233.457503880717,20,,2,,,S81,A
Cs,4235.668116324917,10,,2,,,S81,A
Cs,4265.966513227002,140,,2,,,S81,A
Cs,4278.3999605326135,200,,2,,w,S81,A
Cs,4289.653081320384,50,,2,,,S81,A
Cs,4364.59388183806,80,,2,,,S81,A
Cs,4374.336588187767,40,,2,,,S81,A
Cs,4406.565544262126,40,,2,,w,S81,A
Cs,4502.882340040563,120,,2,,,S81,A
Cs,4528.079357181657,200,,2,,P,S81,A
Cs,4540.312765116357,40,,2,,,S81,A
Cs,4605.150838519704,1000,,2,,P,S81,A
Cs,4617.534292437176,40,,2,,c,S81,A
Cs,4765.04548359961,70,,2,,,S81,A
Cs,4831.614099842015,250,,2,,,S81,A
Cs,4871.475254920049,200,,2,,,S81,A
Cs,4881.48805786875,50,,2,,c,S81,A
Cs,4954.308453307851,400,,2,,,S81,A
Cs,4974.0639894771375,80,,2,,,S81,A
Cs,5045.283958175465,250,,2,,,S81,A
Cs,5211.110512593244,70,,2,,c,S81,A
Cs,5228.57542032561,800,,2,,P,S81,A
Cs,5250.921700972933,300,,2,,,S81,A
Cs,5275.598638248036,110,,2,,,S81,A
Cs,5350.699760860976,100,,2,,c,S81,A
Cs,5372.5659135684455,200,,2,,,S81,A
Cs,5564.650012090262,400,,2,,,S81,A
Cs,5815.860886035158,50,,2,,,S81,A
Cs,5832.845682533182,250,,2,,,S81,A
Cs,5927.362383901772,500,,2,,,S81,A
Cs,6130.39979637892,100,,2,,,S81,A
Cs,6497.42374374384,80,,2,,,S81,A
Cs,6538.345345239083,100,,2,,w,S81,A
Cs,6648.506587324765,90,,2,,,S81,A
Cs,6726.428695428925,100,,2,,,S81,A
Cs,6957.524303656654,400,,2,,,S81,A
Cs,6981.701170903493,150,,2,,,S81,A
Cs,7151.619451924722,130,,2,,w,S81,A
Cs,7854.7995347541555,25,,2,,,S81,A
Cs,7999.760830441454,200,,2,,,S81,A
Cs,8015.305259513665,20,,2,,,S81,A
Cs,8049.4649932194225,80,,2,,c,S81,A
Cs,8610.805050409152,15,,2,,,S81,A
Cs,9223.419923035073,30,,2,,c,S81,A
Cs,9997.681170491895,14,,2,,,S81,A
Cs,10178.963003817951,30,,2,,c,S81,A
Cs,10382.661259212564,25,,2,,,S81,A
Cs,10483.960234303851,13,,2,,,S81,A
Cs,10507.546981384647,50,,2,,,S81,A
Cs,10811.003800494926,20,,2,,w,S81,A
Cs,12607.928345047441,11,,2,,,S81,A
Cs,12739.195957598396,20,,2,,c,S81,A
Cs,13696.860439393133,40,,2,,c,S81,A
Cs,13872.820886142226,14,,2,,c,S81,A
Cs,15298.209666212746,20,,2,,c,S81,A
Cs,15361.037689088053,15,,2,,c,S81,A
Cs,16430.87463476383,11,,2,,c,S81,A
Cs,25227.630738158223,9,,2,,,S81,A
