element,wavelength,intensity,acc,state,source,note,reference,unit
Bi,1954.706,300,,1,,P,WBBF01,A
Bi,1960.049,250,,1,,P,WBBF01,A
Bi,2021.8368095488588,250,,1,,P,WBBF01,A
Bi,2062.3296577080823,300,,1,,P,WBBF01,A
Bi,2110.922532075813,200,,1,,P,WBBF01,A
Bi,2134.3104346245573,120,,1,,,WBBF01,A
Bi,2228.934071637648,120,,1,,P,WBBF01,A
Bi,2231.333609439021,600,,1,,P,WBBF01,A
Bi,2628.730972780137,80,,1,,,WBBF01,A
Bi,2781.341774378286,50,,1,,,WBBF01,A
Bi,2898.861172329632,500,,1,,P,WBBF01,A
Bi,2939.203694652877,400,,1,,P,WBBF01,A
Bi,2989.938984339714,300,,1,,P,GMV85,A
Bi,2994.2571182170873,80,,1,,P,GMV85,A
Bi,3025.550347828993,300,,1,,P,GMV85,A
Bi,3068.6407144492946,1000,,1,,Pc,WBBF01,A
Bi,3398.2267618022247,70,,1,,c,GMV85,A
Bi,3511.9235050010066,60,,1,,c,GMV85,A
Bi,3597.1796582417833,50,,1,,c,GMV85,A
Bi,4723.920991272332,70,,1,,Pc,GMV85,A
Bi,9659.834601519124,70,,1,,Pd,GMV85,A
Bi,11714.212346984414,50,,1,,Pd,GMV85,A
