element,wavelength,intensity,acc,state,source,note,reference,unit
F,484.602,900,,2,,P,P69,A
F,605.669,900,,2,,P,P69,A
F,606.288,800,,2,,P,P69,A
F,606.804,1000,,2,,P,P69,A
F,606.923,700,,2,,P,P69,A
F,607.472,800,,2,,P,P69,A
F,608.062,900,,2,,P,P69,A
F,3502.444935980925,200,,2,,,P69,A
F,3502.5079530572434,200,,2,,,P69,A
F,3502.6259850415827,200,,2,,,P69,A
F,3503.897329561295,200,,2,,,P69,A
F,3504.021363173995,200,,2,,,P69,A
F,3504.1634016661806,200,,2,,,P69,A
F,3506.4270151335695,150,,2,,,P69,A
F,3506.5730547141816,200,,2,,,P69,A
F,3506.686085348663,200,,2,,,P69,A
F,3602.477099508045,200,,2,,,P69,A
F,3603.922492805438,200,,2,,,P69,A
F,3705.6382235131,200,,2,,,P69,A
F,3848.2372632854936,250,,2,,P,P69,A
F,3851.1370589859985,250,,2,,P,P69,A
F,3852.820520957557,250,,2,,P,P69,A
F,3899.9904744995074,200,,2,,,P69,A
F,3903.099328854066,200,,2,,,P69,A
F,4025.9261412721607,250,,2,,P,P69,A
F,4026.2102196007527,200,,2,,P,P69,A
F,4026.691352264185,250,,2,,P,P69,A
F,4104.29577075966,200,,2,,,P69,A
F,4104.437809998405,150,,2,,,P69,A
F,4104.729890686936,200,,2,,,P69,A
F,4104.931946506039,200,,2,,,P69,A
F,4105.091990719376,150,,2,,,P69,A
F,4247.4883915763785,200,,2,,,P69,A
F,4247.646435373765,200,,2,,,P69,A
F,4247.8514921997,200,,2,,,P69,A
F,4248.035543204647,150,,2,,,P69,A
F,4248.105562608753,150,,2,,,P69,A
F,4300.446075157237,200,,2,,,P69,A
F,4447.844022658148,150,,2,,,P69,A
F,4448.0390769170635,150,,2,,,P69,A
F,4448.505206582702,200,,2,,,P69,A
F,7181.988083992088,130,,2,,,P69,A
F,7213.887152035253,130,,2,,h,P69,A
F,8018.336123116464,80,,2,,,P69,A
