element,wavelength,intensity,acc,state,source,note,reference,unit
He,231.4541,15,,2,,c,GM65,A
He,232.5842,20,,2,,c,GM65,A
He,234.3472,30,,2,,c,GM65,A
He,237.3307,50,,2,,c,GM65,A
He,243.0266,100,,2,,c,GM65,A
He,256.3166,300,,2,,P,MK00b,A
He,256.3177,150,,2,,P,MK00b,A
He,303.7804,1000,,2,,P,MK00b,A
He,303.7858,500,,2,,P,MK00b,A
He,958.7,5,,2,,c,GM65,A
He,972.11,6,,2,,c,GM65,A
He,992.36,8,,2,,c,GM65,A
He,1025.27,15,,2,,c,GM65,A
He,1084.94,30,,2,,c,GM65,A
He,1215.09,35,,2,,,GM65,A
He,1215.17,50,,2,,c,GM65,A
He,1640.3321,120,,2,,P,MK00b,A
He,1640.3447,50,,2,,P,MK00b,A
He,1640.375,7,,2,,P,MK00b,A
He,1640.3914,25,,2,,P,MK00b,A
He,1640.4742,180,,2,,P,MK00b,A
He,1640.4897,25,,2,,P,MK00b,A
He,1640.5326,15,,2,,P,MK00b,A
He,2386.1674772962097,7,,2,,c,GM65,A
He,2511.9979431244137,9,,2,,c,GM65,A
He,2734.1536876059367,12,,2,,c,GM65,A
He,3204.0766769947054,15,,2,,c,GM65,A
He,4686.760512372811,4,,2,,Pc,MK00b,A
He,4686.790820835707,3,,2,,Pc,MK00b,A
He,4687.087503677332,15,,2,,Pc,MK00b,A
He,4687.088103844913,15,,2,,Pc,MK00b,A
He,4687.187831691622,12,,2,,Pc,MK00b,A
He,5413.107324291467,5,,2,,c,GM65,A
He,6562.012055883527,8,,2,,c,GM65,A
He,10126.528010135287,15,,2,,c,GM65,A
He,11629.758163792176,4,,2,,c,GM65,A
He,18642.169328436186,6,,2,,c,GM65,A
He,30917.3956775205,3,,2,,c,GM65,A
