element,wavelength,intensity,acc,state,source,note,reference,unit
Pb,2022.7039734592272,200,,1,,P,WA68,A
Pb,2053.9780081806607,200,,1,,P,WA68,A
Pb,2170.7232349017336,150,,1,,Pr,WA68,A
Pb,2394.5614779265493,50,,1,,Pr,WA68,A
Pb,2402.7114251129988,20,,1,,r,WA68,A
Pb,2412.5077716842593,4,,1,,r,WA68,A
Pb,2614.478394910144,15,,1,,r,WA68,A
Pb,2614.9985253275227,200,,1,,Pr,WA68,A
Pb,2663.9898600772835,90,,1,,,WA68,A
Pb,2802.8663115538784,300,,1,,Pr,WA68,A
Pb,2824.0657789950833,120,,1,,r,WA68,A
Pb,2833.9323281885527,300,,1,,Pr,WA68,A
Pb,2874.2007611492686,120,,1,,r,WA68,A
Pb,3221.5093297550075,2,,1,,,WA68,A
Pb,3241.1725839019286,2,,1,,,WA68,A
Pb,3263.3475166760254,1,,1,,,WA68,A
Pb,3573.8053024045425,30,,1,,,WA68,A
Pb,3640.662497220242,150,,1,,Pr,WA68,A
Pb,3672.594203465556,10,,1,,,WA68,A
Pb,3684.568470870951,400,,1,,Pr,WA68,A
Pb,3741.056903254957,80,,1,,P,WA68,A
Pb,4020.830736417215,12,,1,,,WA68,A
Pb,4059.0162689009217,1000,,1,,P,WA68,A
Pb,4063.3464638980868,15,,1,,P,WA68,A
Pb,4169.272734177619,4,,1,,,WA68,A
Pb,5006.889191018084,3,,1,,,WA68,A
Pb,5202.965224013434,1,,1,,,WA68,A
Pb,5897.347902892923,6,,1,,,WA68,A
Pb,6003.61593766397,5,,1,,,WA68,A
Pb,7231.067036214985,4,,1,,,WA68,A
Pb,10293.433739558159,2,,1,,,WA68,A
Pb,10502.000394747298,1,,1,,,WA68,A
