element,wavelength,intensity,acc,state,source,note,reference,unit
S,1388.435,200,,1,,,KM93,A
S,1392.588,120,,1,,,KM93,A
S,1396.112,250,,1,,,KM93,A
S,1401.514,150,,1,,,KM93,A
S,1425.03,1000,,1,,P,KM93,A
S,1433.28,600,,1,,P,KM93,A
S,1433.31,200,,1,,P,KM93,A
S,1436.968,250,,1,,,KM93,A
S,1473.995,1000,,1,,P,KM93,A
S,1483.039,700,,1,,,KM93,A
S,1666.688,900,,1,,P,KM93,A
S,1687.53,800,,1,,P,KM93,A
S,1807.311,1000,,1,,P,KM93,A
S,1820.343,900,,1,,P,KM93,A
S,1826.245,800,,1,,P,KM93,A
S,1900.286,200,,1,,,KM93,A
S,1914.698,100,,1,,,KM93,A
S,4695.516057297666,40,,1,,,KM93,A
S,6759.127975063477,40,,1,,,KM93,A
S,7926.199872991866,100,,1,,,KM93,A
S,8697.229709187439,40,,1,,,KM93,A
S,9215.532670473112,150,,1,,P,KM93,A
S,9230.76402049902,100,,1,,P,KM93,A
S,9240.21271906876,80,,1,,P,KM93,A
S,10458.473944035291,200,,1,,P,KM93,A
S,10459.780317714469,30,,1,,P,KM93,A
S,10462.430075661001,130,,1,,P,KM93,A
