element,wavelength,intensity,acc,state,source,note,reference,unit
Pd,2448.688292787516,300,,1,,P,ELLW98,A
Pd,2477.2021229653374,250,,1,,P,ELLW98,A
Pd,2763.951211401603,400,,1,,P,ELLW98,A
Pd,3114.9909831869318,100,,1,,,ELLW98,A
Pd,3243.6855558377774,500,,1,,P,ELLW98,A
Pd,3252.625747150697,110,,1,,,ELLW98,A
Pd,3259.768058484136,150,,1,,,ELLW98,A
Pd,3303.1293793066734,150,,1,,,ELLW98,A
Pd,3374.016536929188,200,,1,,,ELLW98,A
Pd,3405.6071524469658,1000,,1,,P,ELLW98,A
Pd,3422.2566457930943,500,,1,,P,ELLW98,A
Pd,3434.4663432173497,500,,1,,,ELLW98,A
Pd,3442.4302950370948,250,,1,,,ELLW98,A
Pd,3461.7840276468114,300,,1,,P,ELLW98,A
Pd,3482.203053296376,400,,1,,P,ELLW98,A
Pd,3490.8237876964,80,,1,,,ELLW98,A
Pd,3518.0049538373733,500,,1,,P,ELLW98,A
Pd,3554.151262782218,500,,1,,P,ELLW98,A
Pd,3572.2247728482657,200,,1,,,ELLW98,A
Pd,3610.641021233227,800,,1,,P,ELLW98,A
Pd,3635.7815673275413,800,,1,,P,ELLW98,A
Pd,3691.4451479313584,200,,1,,,ELLW98,A
Pd,3895.3630029485216,90,,1,,,ELLW98,A
Pd,4214.205871465629,100,,1,,,ELLW98,A
