element,wavelength,intensity,acc,state,source,note,reference,unit
Ag,1515.63,9,,1,,r,S40,A
Ag,1651.52,5,,1,,,S40,A
Ag,2061.8575640649283,20,,1,,,PZ01,A
Ag,2070.541294023183,9,,1,,,PZ01,A
Ag,2722.6207450046004,5,,1,,,S40,A
Ag,2825.267089221234,9,,1,,h,S40,A
Ag,3281.6774265797676,1000,,1,,Pr,PZ01,A
Ag,3383.9119028612768,500,,1,,Pr,PZ01,A
Ag,3812.08234827836,20,,1,,,PZ01,A
Ag,3841.899524458009,9,,1,,h,PZ01,A
Ag,3982.7682479830855,9,,1,,h,PZ01,A
Ag,4056.6846254931484,9,,1,,h,PZ01,A
Ag,4212.211619211131,8,,1,,h,PZ01,A
Ag,4214.066132767996,9,,1,,,PZ01,A
Ag,4669.8558927482545,5,,1,,h,PZ01,A
Ag,4875.536391738084,9,,1,,,S40,A
Ag,5210.608371501427,90,,1,,P,PZ01,A
Ag,5467.099527082757,90,,1,,P,PZ01,A
Ag,5473.159233772513,9,,1,,,PZ01,A
Ag,5668.999436182457,9,,1,,,S40,A
Ag,7690.00460758791,30,,1,,P,PZ01,A
Ag,8275.908536929906,50,,1,,P,PZ01,A
Ag,16824.34754795427,5,,1,,,S40,A
