element,wavelength,intensity,acc,state,source,note,reference,unit
N,644.635,200,,2,,P,E83,A
N,644.837,600,,2,,P,E83,A
N,645.179,1000,,2,,P,E83,A
N,775.967,200,,2,,P,E83,A
N,915.613,50,,2,,P,E83,A
N,915.963,50,,2,,P,E83,A
N,916.019,60,,2,,Pd,E83,A
N,916.708,200,,2,,Pd,E83,A
N,1083.994,25,,2,,P,E83,A
N,1084.58,60,,2,,Pd,E83,A
N,1085.55,15,,2,,P,E83,A
N,1085.71,100,,2,,P,E83,A
N,3957.031161819105,20,,2,,,M75a,A
N,3996.191945819592,50,,2,,P,M75a,A
N,4042.5147161538325,30,,2,,,M75a,A
N,4243.040158932468,20,,2,,,M75a,A
N,4448.347162618697,30,,2,,P,M75a,A
N,4602.840194121169,30,,2,,,M75a,A
N,4608.521778657165,20,,2,,,M75a,A
N,4622.755748968791,20,,2,,,M75a,A
N,4631.90830236152,40,,2,,P,M75a,A
N,4644.451802334379,30,,2,,,M75a,A
N,4804.706573048751,20,,2,,,M75a,A
N,4995.830090549541,20,,2,,,M75a,A
N,5002.952087188413,30,,2,,,M75a,A
N,5006.623116418277,40,,2,,P,M75a,A
N,5008.793725002238,30,,2,,,M75a,A
N,5012.094650527375,20,,2,,,M75a,A
N,5046.584322921505,30,,2,,,M75a,A
N,5668.289235843845,30,,2,,,M75a,A
N,5677.681885477887,30,,2,,,M75a,A
N,5681.222884429273,40,,2,,P,M75a,A
N,5687.874761061014,20,,2,,,M75a,A
N,5712.441692691767,20,,2,,,M75a,A
N,5933.514122362934,30,,2,,,M75a,A
N,5943.386912523508,30,,2,,P,M75a,A
N,6483.939921495488,40,,2,,P,M75a,A
N,6612.486370177491,40,,2,,P,M75a,A
N,8441.186666632373,30,,2,,,M75a,A
