element,wavelength,intensity,acc,state,source,note,reference,unit
I,1259.51,40,,1,,,KC59,A
I,1289.4,40,,1,,,KC59,A
I,1300.34,130,,1,,,KC59,A
I,1302.98,40,,1,,,KC59,A
I,1313.95,40,,1,,,KC59,A
I,1317.54,40,,1,,,KC59,A
I,1355.1,70,,1,,,KC59,A
I,1357.97,40,,1,,,KC59,A
I,1360.97,70,,1,,,KC59,A
I,1361.11,40,,1,,,KC59,A
I,1383.23,50,,1,,,KC59,A
I,1390.75,40,,1,,,KC59,A
I,1425.49,110,,1,,,KC59,A
I,1446.26,70,,1,,,KC59,A
I,1453.18,70,,1,,,KC59,A
I,1457.39,70,,1,,,KC59,A
I,1457.47,70,,1,,,KC59,A
I,1457.98,130,,1,,P,KC59,A
I,1459.15,50,,1,,,KC59,A
I,1492.89,70,,1,,,KC59,A
I,1507.04,70,,1,,,KC59,A
I,1514.68,70,,1,,,KC59,A
I,1518.05,200,,1,,P,KC59,A
I,1593.58,70,,1,,,KC59,A
I,1617.6,70,,1,,,KC59,A
I,1702.07,200,,1,,P,KC59,A
I,1782.76,150,,1,,P,KC59,A
I,1799.09,70,,1,,,KC59,A
I,1830.38,1000,,1,,P,KC59,A
I,1844.45,200,,1,,P,KC59,A
I,2062.3256569142973,25,,1,,P,KC59,A
I,5120.795147262898,130,,1,,P,KC59,A
I,6621.5889519744605,70,,1,,,KC59,A
I,7404.211275744113,70,,1,,,KC59,A
I,7471.160322172714,70,,1,,,KC59,A
I,8046.074026939285,130,,1,,P,KC59,A
I,8242.439995259765,50,,1,,,KC59,A
I,8395.733703924914,130,,1,,c,KC59,A
I,8860.066180462216,40,,1,,,KC59,A
I,9025.01326751303,70,,1,,,KC59,A
I,9060.953529012519,200,,1,,P,KC59,A
I,9116.549403669009,150,,1,,,KC59,A
I,9429.438770485049,50,,1,,,KC59,A
I,9429.878896222059,40,,1,,,KC59,A
I,9655.853463812713,40,,1,,d,KC59,A
I,9734.545953201807,70,,1,,,KC59,A
I,10469.566116890872,70,,1,,,KC59,A
