element,wavelength,intensity,acc,state,source,note,reference,unit
I,879.84,100,,2,,,MC60,A
I,1018.58,200,,2,,,MC60,A
I,1034.66,500,,2,,P,MC60,A
I,1066.34,100,,2,,,MC60,A
I,1075.21,150,,2,,,MC60,A
I,1105.0,250,,2,,,MC60,A
I,1111.16,120,,2,,,MC60,A
I,1125.25,200,,2,,,MC60,A
I,1131.5,100,,2,,,MC60,A
I,1139.8,500,,2,,P,MC60,A
I,1160.56,500,,2,,P,MC60,A
I,1166.48,1000,,2,,P,MC60,A
I,1175.84,250,,2,,,MC60,A
I,1178.65,500,,2,,P,MC60,A
I,1187.34,800,,2,,P,MC60,A
I,1190.85,500,,2,,P,MC60,A
I,1198.88,250,,2,,,MC60,A
I,1200.22,400,,2,,,MC60,A
I,1220.89,1000,,2,,P,MC60,A
I,1234.06,1000,,2,,P,MC60,A
I,1336.52,1000,,2,,P,MC60,A
I,2583.6056752249624,100,,2,,,MC60,A
I,3079.6936362440797,250,,2,,,MC60,A
I,5162.716918201517,150,,2,,Pc,MC60,A
I,5247.250669098918,150,,2,,c,MC60,A
I,5339.78669059075,500,,2,,P,MC60,A
I,5346.718640782152,250,,2,,Pc,MC60,A
I,5437.4241704100905,150,,2,,,MC60,A
I,5466.22228001717,100,,2,,Pc,MC60,A
I,5627.337685727876,500,,2,,P,MC60,A
I,5692.5760874576,100,,2,,c,MC60,A
I,5712.201624949963,200,,2,,c,MC60,A
I,5951.989343808874,250,,2,,,MC60,A
I,6076.754620451602,100,,2,,c,MC60,A
I,6129.279479399314,100,,2,,c,MC60,A
I,6814.553707034458,200,,2,,,MC60,A
