element,wavelength,intensity,acc,state,source,note,reference,unit
Mg,1025.9681,14,,2,,P,KM91a,A
Mg,1026.1134,12,,2,,P,KM91a,A
Mg,1239.9253,25,,2,,P,KM91a,A
Mg,1240.3946,20,,2,,P,KM91a,A
Mg,1367.257,15,,2,,,KM91a,A
Mg,1367.708,15,,2,,,KM91a,A
Mg,1369.423,20,,2,,,KM91a,A
Mg,1476.0,20,,2,,,KM91a,A
Mg,1478.004,25,,2,,,KM91a,A
Mg,1480.88,20,,2,,,KM91a,A
Mg,1482.89,30,,2,,,KM91a,A
Mg,1734.852,40,,2,,,KM91a,A
Mg,1737.628,50,,2,,,KM91a,A
Mg,1750.663,40,,2,,,KM91a,A
Mg,1753.474,50,,2,,,KM91a,A
Mg,2791.644422923649,13,,2,,P,KM91a,A
Mg,2796.3997465170155,1000,,2,,P,PTW98,A
Mg,2798.8682819731457,15,,2,,,KM91a,A
Mg,2803.577094647594,600,,2,,P,PTW98,A
Mg,4391.873460841283,10,,2,,,KM91a,A
Mg,4482.452652709928,14,,2,,P,KM91a,A
Mg,4482.651708114676,13,,2,,P,KM91a,A
Mg,6348.593568812739,10,,2,,,KM91a,A
Mg,6547.881048979417,11,,2,,d,KM91a,A
Mg,7879.3405247916,12,,2,,,KM91a,A
Mg,7898.65802732231,13,,2,,,KM91a,A
Mg,8216.369563227745,10,,2,,,KM91a,A
Mg,8237.024451387815,11,,2,,,KM91a,A
Mg,8737.511203699354,10,,2,,,KM91a,A
Mg,8748.197253155176,11,,2,,,KM91a,A
Mg,8826.874706980729,10,,2,,,KM91a,A
Mg,8837.639779477975,11,,2,,,KM91a,A
Mg,9220.919208839994,14,,2,,,KM91a,A
Mg,9246.941640887811,13,,2,,,KM91a,A
Mg,9330.245434549995,10,,2,,d,KM91a,A
Mg,9343.246148148024,10,,2,,,KM91a,A
Mg,9634.679412916757,12,,2,,,KM91a,A
Mg,9635.218566988378,11,,2,,,KM91a,A
Mg,10095.079017789258,14,,2,,,KM91a,A
Mg,10917.384241922697,11,,2,,,KM91a,A
Mg,10954.94499087163,10,,2,,,KM91a,A
