element,wavelength,intensity,acc,state,source,note,reference,unit
O,988.773,50,,1,,,M75b,A
O,1025.762,80,,1,,,M75b,A
O,1039.23,50,,1,,,M75b,A
O,1302.168,1000,,1,,P,M75b,A
O,1304.858,700,,1,,P,M75b,A
O,1306.029,300,,1,,P,M75b,A
O,2973.205594448669,90,,1,,,HHMR86,A
O,3948.4688054347025,60,,1,,,M75b,A
O,3948.6588577317134,50,,1,,,M75b,A
O,3948.768888009052,50,,1,,,M75b,A
O,6157.777543196177,130,,1,,,M75b,A
O,6158.567766815964,150,,1,,,M75b,A
O,6159.978165937295,150,,1,,,M75b,A
O,6457.86253005389,130,,1,,,M75b,A
O,7004.267581271642,150,,1,,,M75b,A
O,7256.259198761262,130,,1,,,M75b,A
O,7256.55928408405,150,,1,,,M75b,A
O,7774.196579627702,300,,1,,P,M75b,A
O,7776.427214831236,250,,1,,P,M75b,A
O,7777.64756234327,250,,1,,P,M75b,A
O,8224.204796813225,130,,1,,,M75b,A
O,8448.698809132167,250,,1,,P,M75b,A
O,8448.808840513897,300,,1,,P,M75b,A
O,8449.20895462934,300,,1,,P,M75b,A
O,9263.491367669294,150,,1,,,M75b,A
O,9263.521376240175,150,,1,,,M75b,A
O,9263.621404809783,150,,1,,,M75b,A
O,9265.261873351945,130,,1,,,M75b,A
O,9265.351899064657,200,,1,,,M75b,A
O,9265.451927634344,200,,1,,,M75b,A
O,9268.622833295614,150,,1,,,M75b,A
O,9268.692853294493,200,,1,,P,M75b,A
O,11289.600776562034,200,,1,,,M75b,A
O,11290.170939778078,200,,1,,,M75b,A
O,11290.280971275923,150,,1,,,M75b,A
O,11290.581057179143,150,,1,,,M75b,A
O,11298.363284943354,150,,1,,,M75b,A
O,11300.944023716615,200,,1,,,M75b,A
O,11305.645369547861,200,,1,,,M75b,A
O,12467.618144669656,150,,1,,,M75b,A
O,12573.668528935623,150,,1,,,M75b,A
O,13167.688753989547,250,,1,,P,M75b,A
O,13168.649029213908,250,,1,,P,M75b,A
O,13168.90910375386,200,,1,,,M75b,A
O,18026.402559654478,200,,1,,,M75b,A
O,18248.88642598072,200,,1,,,M75b,A
