element,wavelength,intensity,acc,state,source,note,reference,unit
Ru,1875.564,600,,2,,P,CHR88a,A
Ru,1888.043,600,,2,,P,JJLL94,A
Ru,1903.221,600,,2,,P,JJLL94,A
Ru,1916.816,250,,2,,P,JJLL94,A
Ru,1939.043,250,,2,,P,JJLL94,A
Ru,1939.505,250,,2,,P,JJLL94,A
Ru,2358.6769610653123,200,,2,,P,JJLL94,A
Ru,2403.4916117559046,1000,,2,,P,MCS75,A
Ru,2456.3153417499057,250,,2,,,JJ93,A
Ru,2457.2225619148244,200,,2,,P,JJLL94,A
Ru,2457.354593960605,500,,2,,P,MCS75,A
Ru,2479.7200372296,400,,2,,P,MCS75,A
Ru,2499.2148052576104,200,,2,,,MCS75,A
Ru,2499.3648420355507,200,,2,,,MCS75,A
Ru,2507.806913383821,300,,2,,P,MCS75,A
Ru,2662.4454697552746,400,,2,,P,MCS75,A
Ru,2679.5998104704568,900,,2,,P,MCS75,A
Ru,2692.903184480708,400,,2,,,MCS75,A
Ru,2713.2583596577742,250,,2,,P,MCS75,A
Ru,2735.203955808755,400,,2,,P,MCS75,A
Ru,2946.578622626778,250,,2,,,MCS75,A
Ru,2966.4638276354076,200,,2,,,MCS75,A
Ru,2977.500720626961,200,,2,,P,JJLL94,A
