element,wavelength,intensity,acc,state,source,note,reference,unit
Mg,1683.412,2,,1,,,KM91a,A
Mg,1707.061,2,,1,,,KM91a,A
Mg,1747.794,3,,1,,,KM91a,A
Mg,1827.934,5,,1,,,KM91a,A
Mg,2026.5126956681797,2,,1,,P,KM91a,A
Mg,2737.396515836508,2,,1,,,KM91a,A
Mg,2777.554801690459,6,,1,,,KM91a,A
Mg,2779.1352075636955,5,,1,,,KM91a,A
Mg,2780.6856058079684,15,,1,,P,KM91a,A
Mg,2780.699609405363,15,,1,,P,KM91a,A
Mg,2782.282015951085,5,,1,,,KM91a,A
Mg,2783.838415892841,6,,1,,,KM91a,A
Mg,2847.5988638470403,2,,1,,,KM91a,A
Mg,2849.2252849735974,2,,1,,,KM91a,A
Mg,2852.5441445533097,3,,1,,,KM91a,A
Mg,2853.009365069636,1000,,1,,P,PTW98,A
Mg,2939.3797406597496,2,,1,,,KM91a,A
Mg,3092.011895412626,3,,1,,,KM91a,A
Mg,3093.9314035474854,4,,1,,,KM91a,A
Mg,3097.8384380467955,2,,1,,,KM91a,A
Mg,3330.9296446559197,3,,1,,,KM91a,A
Mg,3830.50139809446,25,,1,,P,KM91a,A
Mg,3833.4472059892387,50,,1,,P,KM91a,A
Mg,3839.4408499831625,80,,1,,P,KM91a,A
Mg,4168.510523305968,2,,1,,,KM91a,A
Mg,4353.196716532062,3,,1,,,KM91a,A
Mg,4572.4477203302695,5,,1,,,KM91a,A
Mg,5168.840638066737,12,,1,,P,KM91a,A
Mg,5174.204144511915,40,,1,,P,KM91a,A
Mg,5185.127212721623,70,,1,,P,KM91a,A
Mg,5712.759782449834,5,,1,,,KM91a,A
Mg,7389.832185525506,2,,1,,,KM91a,A
Mg,7659.827016432608,3,,1,,,KM91a,A
Mg,7661.376457520316,3,,1,,,KM91a,A
Mg,7662.1266710883165,3,,1,,,KM91a,A
Mg,7693.783683490172,2,,1,,,KM91a,A
Mg,8215.41629148176,3,,1,,,KM91a,A
Mg,8348.540246133645,2,,1,,,KM91a,A
Mg,8715.213840938253,2,,1,,,KM91a,A
Mg,8720.351306939257,2,,1,,,KM91a,A
Mg,8738.552500849566,3,,1,,,KM91a,A
Mg,8809.308693528195,2,,1,,,KM91a,A
Mg,8926.154044826937,3,,1,,,KM91a,A
Mg,9249.176279117792,2,,1,,,KM91a,A
Mg,9258.457930052355,5,,1,,,KM91a,A
Mg,9417.68941390774,4,,1,,,KM91a,A
Mg,9432.543657504193,3,,1,,,KM91a,A
Mg,9435.494500518951,3,,1,,,KM91a,A
Mg,9441.515220565849,3,,1,,,KM91a,A
Mg,9986.08785602759,2,,1,,,KM91a,A
Mg,9989.36879402491,3,,1,,,KM91a,A
Mg,9996.100718646776,3,,1,,,KM91a,A
Mg,10814.204716413302,6,,1,,,KM91a,A
Mg,10956.485431715111,4,,1,,,KM91a,A
Mg,10960.466571040695,4,,1,,,KM91a,A
Mg,10968.618904094457,5,,1,,,KM91a,A
Mg,11035.287984242279,2,,1,,,KM91a,A
Mg,11036.848430842834,2,,1,,,KM91a,A
Mg,11831.585959018694,8,,1,,P,KM91a,A
Mg,12087.139150785004,5,,1,,,KM91a,A
Mg,14881.820229973686,5,,1,,,KM91a,A
Mg,15029.332540168167,6,,1,,P,KM91a,A
Mg,15044.586915623891,5,,1,,,KM91a,A
Mg,15052.049056018986,4,,1,,,KM91a,A
Mg,17113.560549000842,5,,1,,,KM91a,A
