element,wavelength,intensity,acc,state,source,note,reference,unit
Tc,2497.564400781832,200,,2,,,BMC67,A
Tc,2544.0358452034297,1000,,2,,P,BMC67,A
Tc,2610.8124760502483,1000,,2,,Pc,BMC67,A
Tc,2635.7387351018738,200,,2,,,BMC67,A
Tc,2647.841783565542,1000,,2,,Pc,BMC67,A
Tc,2653.1831308137457,100,,2,,,BMC67,A
Tc,2708.7472114263305,70,,2,,,BMC67,A
Tc,2796.6497108548347,130,,2,,,BMC67,A
Tc,2812.4837902677823,300,,2,,,BMC67,A
Tc,2822.226304052183,70,,2,,,BMC67,A
Tc,3196.174569619513,500,,2,,Pc,BMC67,A
Tc,3212.9990577340577,700,,2,,P,BMC67,A
Tc,3238.0057372739457,700,,2,,P,BMC67,A
Tc,4276.239361421637,200,,2,,,BMC67,A
