element,wavelength,intensity,acc,state,source,note,reference,unit
Si,892.001,70,,2,,,RA65,A
Si,992.684,70,,2,,,RA65,A
Si,1190.416,300,,2,,P,KE74,A
Si,1193.2898,700,,2,,P,KE74,A
Si,1194.5004,800,,2,,P,KE74,A
Si,1228.746,70,,2,,,S61b,A
Si,1229.388,100,,2,,,S61b,A
Si,1248.426,100,,2,,,S61b,A
Si,1250.433,70,,2,,,S61b,A
Si,1251.164,130,,2,,,S61b,A
Si,1260.4223,500,,2,,P,KE74,A
Si,1264.7379,1000,,2,,P,KE74,A
Si,1309.2766,100,,2,,,KE74,A
Si,1350.057,70,,2,,,S61b,A
Si,1526.70698,150,,2,,,GK00,A
Si,1533.4318,300,,2,,P,KE74,A
Si,1808.01288,30,,2,,,GK00,A
Si,1816.929,40,,2,,,KE74,A
Si,2072.713729246277,20,,2,,,S61b,A
Si,2073.3988667044273,30,,2,,,S61b,A
Si,2905.1808178957317,50,,2,,,S61b,A
Si,2906.5901850212517,80,,2,,,S61b,A
Si,3054.1208799805668,15,,2,,h,S61b,A
Si,3189.9429084817016,15,,2,,,S61b,A
Si,3194.0640069442534,15,,2,,,S61b,A
Si,3200.489720274481,7,,2,,,S61b,A
Si,3204.848882987602,20,,2,,h,S61b,A
Si,3210.9985238193535,30,,2,,h,RA65,A
Si,3334.1505103005998,20,,2,,,S61b,A
Si,3340.83230658552,30,,2,,,S61b,A
Si,3857.1707148343735,100,,2,,Ph,S61b,A
Si,3863.7505209032543,40,,2,,h,S61b,A
Si,4129.295679047676,50,,2,,Ph,S61b,A
Si,4132.122460429426,70,,2,,Ph,S61b,A
Si,4623.086841331282,20,,2,,,S61b,A
Si,5042.509179881122,130,,2,,P,S61b,A
Si,5057.4683760514645,130,,2,,P,S61b,A
Si,5194.385813659355,25,,2,,h,S61b,A
Si,5203.938497464096,70,,2,,h,S61b,A
Si,5468.034790489922,70,,2,,h,S61b,A
Si,5468.470913320067,70,,2,,h,S61b,A
Si,5498.0612482209945,25,,2,,h,S61b,A
Si,5578.29385798696,20,,2,,h,S61b,A
Si,5641.131575806003,25,,2,,h,S61b,A
Si,5662.3175513483875,20,,2,,h,S61b,A
Si,5671.222063164494,130,,2,,Ph,S61b,A
Si,5690.475494806664,40,,2,,h,S61b,A
Si,5703.039039559381,25,,2,,h,S61b,A
Si,5802.167019298106,25,,2,,h,S61b,A
Si,5808.438790213034,30,,2,,,S61b,A
Si,5870.116209631308,50,,2,,h,S61b,A
Si,5916.949441394276,25,,2,,,S61b,A
Si,5959.302410787938,80,,2,,,S61b,A
Si,5980.67645253037,80,,2,,,S61b,A
Si,6348.954671102851,130,,2,,P,S61b,A
Si,6373.217544520584,100,,2,,P,S61b,A
Si,7851.078474918652,50,,2,,,S61b,A
Si,7851.9987370275685,70,,2,,,S61b,A
