element,wavelength,intensity,acc,state,source,note,reference,unit
Rh,2323.332669131709,40,,1,,,MCS75,A
Rh,2362.6819068656464,30,,1,,,MCS75,A
Rh,2383.6568798936905,30,,1,,,MCS75,A
Rh,2384.167001241614,25,,1,,,MCS75,A
Rh,2430.2980494264216,25,,1,,,MCS75,A
Rh,2441.120661763961,40,,1,,,MCS75,A
Rh,2510.4975743741143,40,,1,,,MCS75,A
Rh,2516.549062399685,20,,1,,,MCS75,A
Rh,2546.5064567417044,40,,1,,,MCS75,A
Rh,2556.168851315095,60,,1,,,MCS75,A
Rh,2626.706464036325,25,,1,,,MCS75,A
Rh,2653.4932090599887,40,,1,,,MCS75,A
Rh,2704.576150411963,40,,1,,,MCS75,A
Rh,2719.389921504331,20,,1,,,MCS75,A
Rh,2729.7925743338906,15,,1,,,MCS75,A
Rh,2827.5576808612877,20,,1,,,MCS75,A
Rh,2863.827069130944,30,,1,,,MCS75,A
Rh,2908.108580605163,15,,1,,,MCS75,A
Rh,2924.922965169892,20,,1,,,MCS75,A
Rh,2969.574642753101,25,,1,,,MCS75,A
Rh,2978.5970081414316,15,,1,,,MCS75,A
Rh,2987.119244147745,50,,1,,,MCS75,A
Rh,3084.9050147034986,20,,1,,,MCS75,A
Rh,3124.6555466208647,25,,1,,,MCS75,A
Rh,3192.163500335354,50,,1,,,MCS75,A
Rh,3198.1050843609028,20,,1,,,MCS75,A
Rh,3264.132726897382,60,,1,,,MCS75,A
Rh,3272.604995759436,60,,1,,,MCS75,A
Rh,3281.5473917299396,250,,1,,,MCS75,A
Rh,3284.5682013852506,250,,1,,,MCS75,A
Rh,3290.1396950558096,30,,1,,,MCS75,A
Rh,3295.2810738346543,20,,1,,,MCS75,A
Rh,3301.462732116413,30,,1,,,MCS75,A
Rh,3324.098809286994,400,,1,,P,MCS75,A
Rh,3339.552962606626,40,,1,,,MCS75,A
Rh,3361.818952600411,30,,1,,,MCS75,A
Rh,3369.400993903833,40,,1,,,MCS75,A
Rh,3373.2720364057827,120,,1,,,MCS75,A
Rh,3397.84865983975,600,,1,,P,MCS75,A
Rh,3400.729436744687,90,,1,,,MCS75,A
Rh,3407.5812850337293,15,,1,,,MCS75,A
Rh,3413.3028288967034,90,,1,,,MCS75,A
Rh,3422.2552454150104,40,,1,,,MCS75,A
Rh,3435.9289383427354,900,,1,,P,MCS75,A
Rh,3441.570462675957,150,,1,,,MCS75,A
Rh,3456.2644348546355,40,,1,,,MCS75,A
Rh,3458.1149352864836,20,,1,,,MCS75,A
Rh,3458.975167934157,25,,1,,,MCS75,A
Rh,3463.086279900272,600,,1,,,MCS75,A
Rh,3470.668331226428,20,,1,,,MCS75,A
Rh,3471.708612729923,500,,1,,,MCS75,A
Rh,3475.829728046759,500,,1,,,MCS75,A
Rh,3479.9608462781543,200,,1,,,MCS75,A
Rh,3499.7862155657285,130,,1,,,MCS75,A
