element,wavelength,intensity,acc,state,source,note,reference,unit
Au,1224.592,600,,2,,P,RW97,A
Au,1229.901,600,,2,,,RW97,A
Au,1355.616,400,,2,,,RW97,A
Au,1362.326,400,,2,,P,RW97,A
Au,1486.547,500,,2,,,RW97,A
Au,1740.475,600,,2,,,RW97,A
Au,1783.2,600,,2,,,RW97,A
Au,2001.4760190601712,150,,2,,,RW97,A
Au,2045.2793064960933,150,,2,,,RW97,A
Au,2082.7767575720914,400,,2,,P,RW97,A
Au,2111.3906293069476,500,,2,,P,RW97,A
Au,2229.646231184955,200,,2,,,RW97,A
Au,2249.297655622753,400,,2,,,RW97,A
Au,2264.3660757699004,700,,2,,P,RW97,A
Au,2305.432509293968,250,,2,,,RW97,A
Au,2534.3214436070793,400,,2,,,RW97,A
Au,2553.466181068085,100,,2,,,RW97,A
Au,2617.217081738636,400,,2,,,RW97,A
Au,2802.907322117547,600,,2,,P,RW97,A
Au,2820.668902017557,200,,2,,,RW97,A
Au,2823.422612921534,1000,,2,,P,RW97,A
Au,2826.314359702967,400,,2,,h,RW97,A
Au,2838.728568406829,120,,2,,,RW97,A
Au,2847.8029166779775,400,,2,,,RW97,A
Au,2894.1419441773833,400,,2,,P,RW97,A
Au,2907.9405368221883,20,,2,,,RW97,A
Au,2914.4172248177265,40,,2,,,RW97,A
Au,2919.1364554506295,400,,2,,P,RW97,A
Au,2955.1328605585045,200,,2,,,RW97,A
Au,2991.18831235091,200,,2,,h,RW97,A
Au,2995.721502838791,400,,2,,P,RW97,A
