element,wavelength,intensity,acc,state,source,note,reference,unit
P,1310.7,200,,2,,P,SMZ83,A
P,1532.53,80,,2,,P,SMZ83,A
P,1535.917,130,,2,,P,SMZ83,A
P,1536.41,80,,2,,P,SMZ83,A
P,1542.297,130,,2,,P,SMZ83,A
P,4422.019840690471,80,,2,,,M59,A
P,4589.396445347797,110,,2,,P,M59,A
P,4591.216952948625,110,,2,,P,M59,A
P,4603.440361495217,130,,2,,P,M59,A
P,4944.985841244305,110,,2,,,M59,A
P,5297.684848587703,80,,2,,,M59,A
P,5427.501376592201,80,,2,,,M59,A
P,5452.338370032125,80,,2,,,M59,A
P,6025.940249759807,110,,2,,P,M59,A
P,6035.803038689955,80,,2,,,M59,A
P,6044.885607141313,110,,2,,P,M59,A
P,6089.598253414242,70,,2,,,M59,A
P,6167.390263499268,70,,2,,,M59,A
P,6461.873666920589,130,,2,,P,M59,A
P,6505.355992405712,130,,2,,P,M59,A
P,6509.8672713163905,130,,2,,P,M59,A
