element,wavelength,intensity,acc,state,source,note,reference,unit
Tb,3079.848677246061,120,,2,,,B01,A
Tb,3219.9059015892512,200,,2,,,B01,A
Tb,3220.9631839120975,200,,2,,,B01,A
Tb,3286.028592858123,200,,2,,,B01,A
Tb,3294.065747880969,250,,2,,,B01,A
Tb,3325.4221648048883,700,,2,,P,B01,A
Tb,3510.2050391591074,1000,,2,,P,B01,A
Tb,3524.741980918582,250,,2,,,B01,A
Tb,3541.3374838387044,200,,2,,,B01,A
Tb,3562.781306873622,600,,2,,P,B01,A
Tb,3569.5881563294593,700,,2,,P,B01,A
Tb,3570.0452805506816,300,,2,,,B01,A
Tb,3580.3050691968374,200,,2,,,B01,A
Tb,3601.493831969568,300,,2,,,B01,A
Tb,3651.518455976423,400,,2,,P,B01,A
Tb,3659.9907658987813,400,,2,,P,B01,A
Tb,3677.467533077011,700,,2,,P,B01,A
Tb,3703.967767276242,800,,2,,P,B01,A
Tb,3705.0420606854104,400,,2,,P,B01,A
Tb,3712.8822023020102,200,,2,,d,B01,A
Tb,3756.377093759822,200,,2,,,B01,A
Tb,3766.2647994498216,300,,2,,P,B01,A
Tb,3777.6209080300678,400,,2,,P,B01,A
Tb,3843.6209967298932,150,,2,,d,B01,A
Tb,3849.8917172572596,600,,2,,P,B01,A
Tb,3875.330700356538,600,,2,,Pw,B01,A
Tb,3900.3625767541903,400,,2,,P,B01,A
Tb,3978.0319435791694,400,,2,,Pd,B01,A
Tb,3983.063329255434,300,,2,,,B01,A
Tb,4006.6688327890392,300,,2,,,B01,A
Tb,4034.2294309589565,400,,2,,P,B01,A
Tb,4145.6451990928,200,,2,,,B01,A
Tb,4580.043837844619,40,,2,,,MCS75,A
Tb,4643.3514952930245,40,,2,,,MCS75,A
Tb,4646.682424806339,50,,2,,P,MCS75,A
Tb,4703.798370357293,40,,2,,,MCS75,A
Tb,4753.93237737832,70,,2,,P,MCS75,A
Tb,6796.558598935042,25,,2,,,MCS75,A
