element,wavelength,intensity,acc,state,source,note,reference,unit
Ru,2077.1286166519953,200,,1,,,K59,A
Ru,2084.4801028646084,250,,1,,,K59,A
Ru,2090.9214136113956,200,,1,,,K59,A
Ru,2256.2672346478707,60,,1,,,K59,A
Ru,2272.832007357884,70,,1,,,K59,A
Ru,2280.3247227355714,70,,1,,,K59,A
Ru,2318.535551614629,40,,1,,,K59,A
Ru,2550.3674130299173,50,,1,,,K59,A
Ru,2609.884243481929,30,,1,,,K59,A
Ru,2612.8829949527963,80,,1,,,K59,A
Ru,2643.776759016987,40,,1,,,K59,A
Ru,2660.451966065241,40,,1,,,K59,A
Ru,2720.3601687705873,60,,1,,,K59,A
Ru,2736.5813075952024,150,,1,,,K59,A
Ru,2811.42451712362,150,,1,,,K59,A
Ru,2830.0273189204304,40,,1,,,K59,A
Ru,2854.9597703925597,60,,1,,,K59,A
Ru,2862.2946717189657,40,,1,,,K59,A
Ru,2867.5410325802127,50,,1,,,K59,A
Ru,2875.8741956890894,150,,1,,,K59,A
Ru,2887.421196158112,70,,1,,,K59,A
Ru,2909.7820166504407,30,,1,,,K59,A
Ru,2917.151937879135,100,,1,,,K59,A
Ru,2950.401622568488,30,,1,,,K59,A
Ru,2966.0797270065054,50,,1,,,K59,A
Ru,2977.8398095540906,50,,1,,,K59,A
Ru,2989.8649649070226,130,,1,,,K59,A
Ru,2995.8885467160753,40,,1,,,K59,A
Ru,3007.512601540015,40,,1,,,K59,A
Ru,3065.7739570387694,40,,1,,,K59,A
Ru,3097.5133519595274,30,,1,,,K59,A
Ru,3100.233072242531,80,,1,,,K59,A
Ru,3101.78548344341,70,,1,,,K59,A
Ru,3295.110027958341,40,,1,,,K59,A
Ru,3302.5960361969724,30,,1,,,K59,A
Ru,3340.5682355824883,80,,1,,,K59,A
Ru,3369.4760141053985,30,,1,,,K59,A
Ru,3393.560503589373,30,,1,,,K59,A
Ru,3418.366195518901,300,,1,,,K59,A
Ru,3429.35616289824,400,,1,,,K59,A
Ru,3431.801823457874,40,,1,,,K59,A
Ru,3437.776437490297,600,,1,,P,K59,A
Ru,3500.0002735644575,800,,1,,P,K59,A
Ru,3515.551488588378,60,,1,,,K59,A
Ru,3540.43523894867,70,,1,,,K59,A
Ru,3571.681725265106,60,,1,,,K59,A
Ru,3588.2842387513865,40,,1,,,K59,A
Ru,3590.3007871639556,600,,1,,P,K59,A
Ru,3594.1108234452377,600,,1,,P,K59,A
Ru,3597.267682187883,600,,1,,P,K59,A
Ru,3600.8526575171322,120,,1,,,K59,A
Ru,3627.831001580929,30,,1,,,K59,A
Ru,3636.0242334403374,300,,1,,,K59,A
Ru,3662.4644404655523,600,,1,,,K59,A
Ru,3664.478989874516,80,,1,,,K59,A
Ru,3670.6486727230426,60,,1,,,K59,A
Ru,3718.113631643483,40,,1,,,K59,A
Ru,3727.2141187058364,50,,1,,,K59,A
Ru,3728.0443456359776,800,,1,,P,K59,A
Ru,3729.144646396605,1000,,1,,P,K59,A
Ru,3731.551304281148,600,,1,,P,K59,A
Ru,3740.5917760629063,40,,1,,,K59,A
Ru,3743.40954663083,300,,1,,,K59,A
Ru,3743.9206864185753,80,,1,,,K59,A
Ru,3745.5191235783914,40,,1,,,K59,A
Ru,3746.715450779547,250,,1,,,K59,A
Ru,3754.6716271614873,70,,1,,,K59,A
Ru,3757.0632815012013,80,,1,,,K59,A
Ru,3760.9653491896565,110,,1,,,K59,A
Ru,3761.1463987319626,30,,1,,,K59,A
Ru,3762.638807125033,50,,1,,,K59,A
Ru,3768.482406399726,50,,1,,,K59,A
Ru,3778.7202090092433,140,,1,,,K59,A
Ru,3782.3041903463277,40,,1,,,K59,A
Ru,3783.8826225757352,50,,1,,,K59,A
Ru,3787.199530931104,400,,1,,,K59,A
Ru,3791.6567517189387,500,,1,,,K59,A
Ru,3799.1918158888775,70,,1,,,K59,A
Ru,3800.0370474638216,700,,1,,P,K59,A
Ru,3800.491171886509,700,,1,,P,K59,A
Ru,3813.8808412317235,50,,1,,,K59,A
Ru,3818.436089913822,70,,1,,,K59,A
Ru,3820.1825687041232,70,,1,,,K59,A
Ru,3823.2354056891795,60,,1,,,K59,A
Ru,3826.083186525436,50,,1,,,K59,A
Ru,3832.9420674486596,70,,1,,,K59,A
Ru,3840.8482360576413,80,,1,,,K59,A
Ru,3847.8231496588332,40,,1,,,K59,A
Ru,3851.5931841524725,70,,1,,,K59,A
Ru,3857.611835905224,40,,1,,,K59,A
Ru,3858.7051359810707,120,,1,,,K59,A
Ru,3863.8455469892147,60,,1,,,K59,A
Ru,3869.0009623304873,120,,1,,,K59,A
Ru,3893.3936618577554,60,,1,,,K59,A
Ru,3910.253295144556,70,,1,,,K59,A
Ru,3924.6582555913924,140,,1,,,K59,A
Ru,3927.1029278782144,300,,1,,,K59,A
Ru,3932.961539185781,50,,1,,,K59,A
Ru,3946.764336425144,70,,1,,,K59,A
Ru,3951.40961469224,40,,1,,,K59,A
Ru,3979.6363854329798,50,,1,,,K59,A
Ru,3980.607652923365,50,,1,,,K59,A
Ru,3986.051152207757,80,,1,,,K59,A
Ru,4023.367435788476,140,,1,,,K59,A
Ru,4025.031894706237,50,,1,,,K59,A
Ru,4052.6095010667455,130,,1,,,K59,A
Ru,4055.2582319035464,60,,1,,,K59,A
Ru,4065.6671043733722,30,,1,,,K59,A
Ru,4069.5791841526634,70,,1,,,K59,A
Ru,4077.9444934165795,90,,1,,,K59,A
Ru,4081.8145619151774,500,,1,,,K59,A
Ru,4099.00730990016,80,,1,,,K59,A
Ru,4113.965442330672,150,,1,,,K59,A
Ru,4145.3931293920405,200,,1,,,K59,A
Ru,4146.970565581476,60,,1,,,K59,A
Ru,4168.7535905520535,80,,1,,,K59,A
Ru,4198.819911345256,50,,1,,,K59,A
Ru,4200.112269124091,50,,1,,,K59,A
Ru,4201.1405538035015,700,,1,,P,K59,A
Ru,4207.270250932915,140,,1,,,K59,A
Ru,4213.313924462022,500,,1,,,K59,A
Ru,4215.697584570684,70,,1,,,K59,A
Ru,4218.516365220525,80,,1,,,K59,A
Ru,4221.929310483969,30,,1,,,K59,A
Ru,4231.5659798614815,50,,1,,,K59,A
Ru,4242.3179588152125,70,,1,,,K59,A
Ru,4244.3185131639575,70,,1,,,K59,A
Ru,4247.997532671,30,,1,,,K59,A
Ru,4285.601957756184,70,,1,,,K59,A
Ru,4297.207176661758,50,,1,,,K59,A
Ru,4298.989671132419,300,,1,,,K59,A
Ru,4308.882415731356,80,,1,,,K59,A
Ru,4319.7224237428345,30,,1,,,K59,A
Ru,4321.152820713211,50,,1,,,K59,A
Ru,4343.36098542373,50,,1,,,K59,A
Ru,4355.421334316528,60,,1,,,K59,A
Ru,4362.497299508962,80,,1,,,K59,A
Ru,4373.496354766709,200,,1,,,K59,A
Ru,4386.69302128352,80,,1,,,K59,A
Ru,4386.950092716176,120,,1,,,K59,A
Ru,4391.7414241488,150,,1,,,K59,A
Ru,4411.334870049483,150,,1,,,K59,A
Ru,4441.060135675483,40,,1,,,K59,A
Ru,4450.639800386815,40,,1,,,K59,A
Ru,4461.351780590415,100,,1,,,K59,A
Ru,4555.861097478573,500,,1,,,K59,A
Ru,4585.7954413444295,150,,1,,,K59,A
Ru,4648.96706237296,70,,1,,,K59,A
Ru,4710.872346171488,130,,1,,,K59,A
Ru,4759.247863049644,50,,1,,,K59,A
Ru,4870.598009363751,50,,1,,,K59,A
Ru,4904.51050401191,40,,1,,,K59,A
Ru,5058.827757402769,40,,1,,,K59,A
Ru,5138.06799657188,50,,1,,,K59,A
Ru,5156.655215860247,50,,1,,,K59,A
Ru,5172.545678690732,80,,1,,,K59,A
Ru,5637.8836598097205,25,,1,,,K59,A
