element,wavelength,intensity,acc,state,source,note,reference,unit
Tl,696.3,500,,2,,r,ES36,A
Tl,817.18,300,,2,,r,ES36,A
Tl,1162.55,500,,2,,r,ES36,A
Tl,1307.5,500,,2,,r,ES36,A
Tl,1321.644,800,,2,,Pr,JKBL96,A
Tl,1561.58,500,,2,,r,ES36,A
Tl,1792.827,300,,2,,Pr,JKBL96,A
Tl,1814.776,400,,2,,Pr,JKBL96,A
Tl,1881.121,700,,2,,,JKBL96,A
Tl,1908.617,800,,2,,Pr,JKBL96,A
Tl,2298.8049762527717,1000,,2,,P,JKBL96,A
Tl,2531.542757537464,700,,2,,P,JKBL96,A
Tl,3092.517029125286,700,,2,,P,JKBL96,A
Tl,3186.4819862131203,500,,2,,,ES36,A
Tl,3187.53226607038,500,,2,,,ES36,A
Tl,3188.7125805994556,500,,2,,,ES36,A
Tl,3292.010196627443,500,,2,,,ES36,A
Tl,3370.171201310265,500,,2,,,ES36,A
Tl,4276.249364195239,700,,2,,,ES36,A
Tl,4308.078192591437,1000,,2,,,ES36,A
Tl,4738.448050145719,700,,2,,,ES36,A
Tl,4982.8164426188805,500,,2,,,ES36,A
Tl,5080.033707104919,800,,2,,P,ES36,A
Tl,5153.654373156265,800,,2,,P,ES36,A
Tl,5386.4298152218735,500,,2,,d,ES36,A
Tl,5951.2191261186335,800,,2,,P,ES36,A
Tl,9132.643999528394,700,,2,,,ES36,A
