element,wavelength,intensity,acc,state,source,note,reference,unit
In,1711.1,14,,1,,Pw,G54,A
In,1757.3,14,,1,,Pw,G54,A
In,2307.6090136037897,1,,1,,,P38,A
In,2390.308463637554,2,,1,,,P38,A
In,2460.8654464714523,3,,1,,,P38,A
In,2468.80737765298,2,,1,,h,P38,A
In,2522.1704463976894,6,,1,,,P38,A
In,2560.9600403731124,60,,1,,P,P38,A
In,2602.5804148248094,11,,1,,,P38,A
In,2711.1128134563733,90,,1,,P,P38,A
In,2714.78874935683,15,,1,,,P38,A
In,2754.73695072392,40,,1,,P,P38,A
In,2776.2344626677846,2,,1,,,P38,A
In,2837.8003283292296,10,,1,,c,P38,A
In,2859.025824194376,2,,1,,c,P38,A
In,2933.5352136933543,60,,1,,P,P38,A
In,2957.9215905184915,1,,1,,c,P38,A
In,3040.2892313295038,400,,1,,P,P38,A
In,3257.0798390025398,700,,1,,P,P38,A
In,3259.5565018584657,150,,1,,P,P38,A
In,4102.9718050166175,900,,1,,P,DMZ53,A
In,4512.632254958574,1000,,1,,P,DMZ53,A
In,5711.581449950853,3,,1,,,P38,A
In,5729.356465961813,3,,1,,,P38,A
In,9372.982642516896,3,,1,,h,JL67,A
In,9980.746328930078,6,,1,,,JL67,A
In,10259.996176831359,11,,1,,,JL67,A
In,10720.517909770737,3,,1,,h,JL67,A
In,10747.415605775279,6,,1,,h,JL67,A
In,12916.316712996195,1,,1,,P,JL67,A
In,13433.835039183934,1,,1,,P,JL67,A
