element,wavelength,intensity,acc,state,source,note,reference,unit
Sb,1871.154,400,,1,,Pr,SM02,A
Sb,1882.568,200,,1,,,SM02,A
Sb,1950.393,300,,1,,r,SM02,A
Sb,2040.48337569904,30,,1,,r,SM02,A
Sb,2050.270280771576,60,,1,,Pr,SM02,A
Sb,2069.0409940173163,400,,1,,Pr,SM02,A
Sb,2099.1270945795713,20,,1,,r,SM02,A
Sb,2140.409727522552,40,,1,,Pr,SM02,A
Sb,2145.5538223581343,40,,1,,Pr,SM02,A
Sb,2176.5374977939937,600,,1,,Pr,SM02,A
Sb,2179.910232444991,100,,1,,Pr,SM02,A
Sb,2209.156663962074,120,,1,,Pr,SM02,A
Sb,2263.2218152414744,120,,1,,r,SM02,A
Sb,2307.255931764032,120,,1,,r,SM02,A
Sb,2312.2130817691873,1000,,1,,Pr,SM02,A
Sb,2374.3956801168515,150,,1,,h,SM02,A
Sb,2384.3830526416714,120,,1,,h,SM02,A
Sb,2446.2839106514707,150,,1,,r,SM02,A
Sb,2479.1058873695365,150,,1,,,SM02,A
Sb,2529.311206843589,800,,1,,Pr,SM02,A
Sb,2598.867486121389,600,,1,,Pr,SM02,A
Sb,2598.903495125272,200,,1,,r,SM02,A
Sb,2613.127056130363,120,,1,,r,SM02,A
Sb,2671.4677513232355,120,,1,,r,SM02,A
Sb,2770.7940663317545,150,,1,,r,SM02,A
Sb,2878.803956641829,400,,1,,Pr,SM02,A
Sb,3030.7397146264248,200,,1,,r,SM02,A
Sb,3233.4795275151714,250,,1,,Pr,SM02,A
Sb,3268.4848922613533,300,,1,,Pr,SM02,A
Sb,9521.435054083131,150,,1,,,SM02,A
Sb,9952.018115944538,150,,1,,,SM02,A
Sb,10263.816269312543,120,,1,,,SM02,A
Sb,10680.332412213185,400,,1,,,SM02,A
Sb,10745.002915445048,300,,1,,,SM02,A
Sb,10842.703871355761,250,,1,,,SM02,A
Sb,10882.842357220394,150,,1,,,SM02,A
Sb,11015.910438430534,120,,1,,,SM02,A
Sb,11269.33697585595,60,,1,,,SM02,A
Sb,11866.655002211939,12,,1,,,SM02,A
