element,wavelength,intensity,acc,state,source,note,reference,unit
Hg,893.0847,20,,2,,,SR01,A
Hg,915.819,12,,2,,,SR01,A
Hg,942.63,20,,2,,,SR01,A
Hg,962.711,25,,2,,,SR01,A
Hg,969.142,25,,2,,,SR01,A
Hg,1039.6315,20,,2,,,SR01,A
Hg,1062.7802,20,,2,,,SR01,A
Hg,1649.9373,1000,,2,,P,SR01,A
Hg,1942.273,1000,,2,,P,SR01,A
Hg,1973.794,15,,2,,,SR01,A
Hg,1987.841,10,,2,,,SR01,A
Hg,2027.548892790342,20,,2,,,SR01,A
Hg,2053.5219185368137,400,,2,,P,SR01,A
Hg,2225.4412899621,20,,2,,,SR01,A
Hg,2253.522612226641,10,,2,,,SR01,A
Hg,2261.0323170973097,60,,2,,,SR01,A
Hg,2262.9617560487927,400,,2,,P,SR01,A
Hg,2264.373077364447,10,,2,,,SR01,A
Hg,2848.558112214549,400,,2,,P,SR01,A
Hg,2917.150937618287,30,,2,,,SR01,A
Hg,2947.982989911014,25,,2,,,SR01,A
Hg,3209.147029741239,12,,2,,,SR01,A
Hg,3533.659400124971,10,,2,,,SR01,A
Hg,3606.847288721712,10,,2,,,SR01,A
Hg,3985.119895699814,1000,,2,,Pc,SR01,A
Hg,5129.949717276225,12,,2,,c,SR01,A
Hg,5206.297160164359,15,,2,,,SR01,A
Hg,5426.844191566512,80,,2,,P,SR01,A
Hg,5678.767191650887,200,,2,,P,SR01,A
Hg,5872.996023146153,12,,2,,,SR01,A
Hg,5890.66101364396,20,,2,,c,SR01,A
Hg,6148.22984143845,15,,2,,,SR01,A
Hg,6151.2707019091185,250,,2,,Pc,SR01,A
Hg,7348.643470161944,6,,2,,,SR01,A
Hg,7946.860758878317,250,,2,,P,SR01,A
Hg,9522.953487932418,6,,2,,h,SR01,A
