element,wavelength,intensity,acc,state,source,note,reference,unit
Th,2566.404392869046,120,,2,,,GSZ70,A
Th,2685.1292120312487,90,,2,,,GSZ70,A
Th,2693.25827462979,110,,2,,,Z79,A
Th,2748.0132298995977,120,,2,,,Z79,A
Th,2753.0245123102827,100,,2,,,GSZ70,A
Th,2833.194537468943,200,,2,,,PE83,A
Th,2838.1758254438264,300,,2,,P,PE83,A
Th,2843.6945532181035,80,,2,,,PE83,A
Th,2871.295606951034,130,,2,,,PE83,A
Th,2885.18231410793,80,,2,,,PE83,A
Th,2885.9419115681644,90,,2,,,PE83,A
Th,2888.7111315680654,90,,2,,,PE83,A
Th,2943.7678876796094,80,,2,,,PE83,A
Th,2989.151577624308,90,,2,,,PE83,A
Th,3034.9972364234113,90,,2,,,PE83,A
Th,3050.028199954184,100,,2,,,PE83,A
Th,3068.670122219833,110,,2,,,PE83,A
Th,3073.056881548529,90,,2,,,PE83,A
Th,3079.7716568772744,150,,2,,,PE83,A
Th,3081.161024327303,110,,2,,,PE83,A
Th,3109.2482608280566,120,,2,,,PE83,A
Th,3120.4806390487047,120,,2,,,PE83,A
Th,3123.918751130522,120,,2,,,PE83,A
Th,3125.3431290629837,90,,2,,,PE83,A
Th,3126.4631262604685,110,,2,,,PE83,A
Th,3140.266290933253,100,,2,,,PE83,A
Th,3143.7962286818874,100,,2,,,PE83,A
Th,3147.0048812779005,70,,2,,,PE83,A
Th,3155.264576890284,70,,2,,,PE83,A
Th,3176.6950793207234,100,,2,,,PE83,A
Th,3181.164269550312,250,,2,,P,PE83,A
Th,3185.9210367505325,70,,2,,,PE83,A
Th,3189.2056119891245,200,,2,,,PE83,A
Th,3222.2727336228368,130,,2,,,PE83,A
Th,3229.9931959214264,130,,2,,,PE83,A
Th,3236.8254217688054,110,,2,,,PE83,A
Th,3239.101730259435,140,,2,,,PE83,A
Th,3252.905622031962,70,,2,,,PE83,A
Th,3257.264688472441,200,,2,,,PE83,A
Th,3263.6610006027277,200,,2,,,PE83,A
Th,3288.788632803953,150,,2,,,PE83,A
Th,3292.7397922815885,200,,2,,,PE83,A
Th,3293.5215019199777,150,,2,,,PE83,A
Th,3322.4591688349124,120,,2,,,PE83,A
Th,3325.7619560935273,90,,2,,,PE83,A
Th,3326.130054989207,200,,2,,,PE83,A
Th,3335.616004218384,150,,2,,,PE83,A
Th,3338.883082504414,150,,2,,,PE83,A
Th,3352.2449761542885,250,,2,,P,PE83,A
Th,3355.1967703727073,70,,2,,,PE83,A
Th,3359.620360825579,150,,2,,,PE83,A
Th,3368.839742771648,90,,2,,,PE83,A
Th,3379.5971402476416,90,,2,,,PE83,A
Th,3386.5572157661645,70,,2,,,PE83,A
Th,3387.5264770031986,70,,2,,,PE83,A
Th,3393.0622692623533,300,,2,,P,PE83,A
Th,3435.037497513511,250,,2,,P,PE83,A
Th,3437.016332123784,200,,2,,,PE83,A
Th,3439.990335686774,80,,2,,,PE83,A
Th,3463.896999206828,80,,2,,,PE83,A
Th,3469.2677522462127,90,,2,,,PE83,A
Th,3470.9692126445393,300,,2,,P,PE83,A
Th,3540.6544984599022,150,,2,,,PE83,A
Th,3560.5226933095714,130,,2,,,PE83,A
Th,3602.1184019083885,90,,2,,,PE83,A
Th,3610.5314914212086,250,,2,,P,PE83,A
Th,3616.2205400425078,110,,2,,,PE83,A
Th,3618.2056804989024,90,,2,,,PE83,A
Th,3626.7186986395777,90,,2,,,PE83,A
Th,3676.6718159622283,150,,2,,,PE83,A
Th,3712.418175532106,70,,2,,,PE83,A
Th,3722.9423511830446,200,,2,,,PE83,A
Th,3742.305244631782,300,,2,,P,PE83,A
Th,3748.6629834667674,70,,2,,,PE83,A
Th,3753.694259775511,150,,2,,,PE83,A
Th,3786.73460360216,80,,2,,,PE83,A
Th,3814.2095313261716,80,,2,,,PE83,A
Th,3840.896749366116,200,,2,,,PE83,A
Th,3843.1099565276286,70,,2,,,PE83,A
Th,3855.6641013385747,90,,2,,,PE83,A
Th,3864.561643569871,110,,2,,,PE83,A
Th,3930.843256559517,140,,2,,,PE83,A
Th,3995.7412216373223,130,,2,,,PE83,A
Th,4020.327497678977,1000,,2,,P,PE83,A
Th,4070.41381453352,70,,2,,,PE83,A
Th,4087.737697442129,150,,2,,,PE83,A
Th,4095.96646999501,150,,2,,,PE83,A
Th,4109.643048050003,200,,2,,,PE83,A
Th,4117.939240399522,250,,2,,P,PE83,A
Th,4133.9832748251,80,,2,,,PE83,A
Th,4151.221741184866,110,,2,,,PE83,A
Th,4179.302209240145,150,,2,,,PE83,A
Th,4210.141746040166,150,,2,,,PE83,A
Th,4274.626314157847,70,,2,,,PE83,A
Th,4278.583911541454,110,,2,,,PE83,A
Th,4283.312622857616,150,,2,,,PE83,A
Th,4383.160639771666,300,,2,,P,PE83,A
Th,4392.412110530843,250,,2,,P,PE83,A
Th,4511.86074011004,70,,2,,,PE83,A
Th,4864.605732093413,70,,2,,,PE83,A
Th,4921.264896282519,60,,2,,,PE83,A
Th,5018.730511218176,60,,2,,,PE83,A
Th,5051.28164054017,60,,2,,,PE83,A
