#CuAr_Line_List: 3094A-10470A
4132.8886,0,ArII
4159.7620,0,ArI
4201.0720,0,ArII
4260.6000,0,CuI
4278.7316,0,ArII
4301.8591,0,ArII
4334.7790,0,ArI
4349.2858,0,ArII
4401.33237,0,ArII
4402.2222,0,ArII
4481.6070,0,CuI
4511.9980,0,ArI
4546.3258,0,ArII
4591.1837,0,ArII
4610.8582,0,ArII
4659.2050,0,ArII
4728.1904,0,ArII
4766.1968,0,ArII
4807.3635,0,ArII
4849.1639,0,ArII
4881.2263,0,ArII
4966.4649,0,ArII
5018.0100,0,CuI
5063.4483,0,ArII
5144.1000,0,CuI
5189.1910,0,ArI
5221.5230,0,CuI
5455.1500,0,ArII
5497.4010,0,ArI
5560.2460,0,ArI
5574.0880,0,ArI
5608.2900,0,ArI
5652.2720,0,ArI
5741.1120,0,ArI
5861.9340,0,ArI
5890.2160,0,ArI
5913.7230,0,ArI
5930.4560,0,ArI
6034.0000,0,CuI
6044.8960,0,ArI
6061.0500,0,ArI
6105.2293,0,ArII
6116.6158,0,ArII
6173.9855,0,ArII
6298.6130,0,ArI
6309.4010,0,ArI
6386.4820,0,ArI
6418.0810,0,ArI
6679.1260,0,ArI
6754.6980,0,ArI
6768.4800,0,ArI
6873.1850,0,ArI
6890.0740,0,ArI
6939.0094,0,Unknown
7032.1900,0,ArI
7208.9660,0,ArI
7315.1957,0,Unknown
7355.3190,0,ArI
7383.1356,0,Unknown
7437.4160,0,ArI
7893.2460,0,ArI
7925.9659,0,Unknown
8011.1040,0,Unknown
8016.9900,0,ArI
8090.7249,0,Unknown
8146.8272,0,Unknown
8163.1468,0,Unknown
8210.2296,0,Unknown
8235.5260,0,Unknown
8266.7940,0,ArI
8319.4101,0,Unknown
8330.1960,0,ArII
8365.3720,0,ArII
8426.9630,0,ArI
8608.1400,0,ArI
8622.7581,0,Unknown
8764.0819,0,Unknown
9076.7206,0,Unknown
9197.1610,0,ArI
9294.0810,0,ArI
9320.0833,0,Unknown
